date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2019-08-16,0050,53000,8000,3000,0,58000,363875000,254000,0,0,0,254000,2334884,
2019-08-16,0051,0,0,0,0,0,2250000,0,0,0,0,0,6169,X
2019-08-16,0052,0,0,0,0,0,4125000,50000,0,0,0,50000,32987,X
2019-08-16,0053,0,0,0,0,0,1622000,0,0,0,0,0,2985,X
2019-08-16,0054,0,0,0,0,0,2656000,0,0,0,0,0,1101,X
2019-08-16,0055,0,0,0,0,0,9538500,15000,0,0,0,15000,21887,X
2019-08-16,0056,162000,1000,0,0,163000,214008500,0,0,0,0,0,2493962,
2019-08-16,0057,0,0,0,0,0,1256750,0,0,0,0,0,9370,X
2019-08-16,0058,0,0,0,0,0,1049000,0,0,0,0,0,6699,X
2019-08-16,0059,0,0,0,0,0,1243250,0,0,0,0,0,1909,X
2019-08-16,0061,3000,0,0,0,3000,80779000,360000,0,160000,0,200000,244531,
2019-08-16,006203,0,0,0,0,0,2679500,0,0,0,0,0,10172,X
2019-08-16,006204,0,0,0,0,0,750000,0,0,0,0,0,3793,X
2019-08-16,006205,10000,0,0,0,10000,83559000,1750000,0,0,0,1750000,668644,
2019-08-16,006206,18000,0,0,0,18000,30569500,200000,0,0,0,200000,122824,
2019-08-16,006207,18000,0,0,0,18000,23848000,237000,0,0,0,237000,84912,
2019-08-16,006208,0,0,0,0,0,9510000,268000,0,0,0,268000,84219,
2019-08-16,00631L,1439000,55000,1000,0,1493000,5646000,0,0,0,0,0,502739,
2019-08-16,00632R,14593000,7000,154000,0,14446000,1125412250,51659000,0,600000,0,51059000,14086932,
2019-08-16,00633L,17832000,1101000,52000,0,18881000,112114500,14468000,304000,0,0,14772000,7601837,
2019-08-16,00634R,48000,0,0,0,48000,31064000,2841000,0,0,0,2841000,681481,
2019-08-16,00635U,110000,1000,13000,0,98000,15253500,50000,0,0,0,50000,491980,
2019-08-16,00636,65000,0,0,0,65000,86546000,1112000,0,0,0,1112000,803667,
2019-08-16,00637L,40822000,3396000,885000,20000,43313000,485276500,105193000,719000,2036000,0,103876000,45159919,
2019-08-16,00638R,125000,0,0,0,125000,13987000,512000,0,0,0,512000,609949,
2019-08-16,00639,25000,3000,0,0,28000,59725750,616000,0,0,0,616000,559765,
2019-08-16,00640L,90000,0,0,0,90000,3979750,0,0,0,0,0,214089,
2019-08-16,00641R,0,0,0,0,0,4939500,0,0,0,0,0,93300,
2019-08-16,00642U,50000,4000,1000,0,53000,32705250,0,0,0,0,0,947019,
2019-08-16,00643,885000,1000,3000,0,883000,66522250,2971000,0,0,0,2971000,623510,
2019-08-16,00645,0,0,0,0,0,4499250,0,0,0,0,0,30498,X
2019-08-16,00646,0,0,0,0,0,44746250,0,0,0,0,0,91094,
2019-08-16,00647L,0,4000,0,0,4000,1229000,0,0,0,0,0,36803,
