date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2025-09-03,0050,756000,27000,121000,0,662000,3153875000,144190000,92000,0,0,144282000,21595653,
2025-09-03,0051,0,0,0,0,0,6250000,657000,0,0,0,657000,29393,
2025-09-03,0052,0,0,0,0,0,17125000,656000,10000,0,0,666000,202157,
2025-09-03,0053,0,0,0,0,0,1247000,46000,0,0,0,46000,5240,
2025-09-03,0055,0,0,0,0,0,17538500,243000,0,0,0,243000,34306,
2025-09-03,0056,221000,4000,0,0,225000,3498758500,85009000,0,0,0,85009000,9149353,
2025-09-03,0057,0,0,0,0,0,381750,0,0,0,0,0,20095,X
2025-09-03,0061,9000,0,0,0,9000,33529000,407000,0,0,0,407000,160517,
2025-09-03,006203,0,0,0,0,0,2554500,5000,0,0,0,5000,2445,X
2025-09-03,006204,0,0,0,0,0,375000,0,0,0,0,0,9160,
2025-09-03,006205,1000,1000,0,0,2000,31859750,1029000,0,0,0,1029000,274881,
2025-09-03,006206,0,0,0,0,0,9569500,668000,0,0,0,668000,60816,
2025-09-03,006207,0,0,0,0,0,7098000,485000,0,33000,0,452000,33578,
2025-09-03,006208,21000,1000,0,0,22000,494635000,22148000,36000,17000,0,22167000,2493338,
2025-09-03,00631L,2400000,28000,38000,0,2390000,28896000,5133000,0,0,0,5133000,1622693,
2025-09-03,00632R,2754000,39000,9000,0,2784000,483301932,92131000,310000,0,0,92441000,12396105,
2025-09-03,00633L,2371000,36000,59000,0,2348000,53489500,4044000,0,0,0,4044000,2380857,
2025-09-03,00634R,112000,0,0,0,112000,11439000,23000,0,0,0,23000,131245,
2025-09-03,00635U,116000,11000,2000,0,125000,30253500,163000,0,0,0,163000,591112,
2025-09-03,00636,4000,0,0,0,4000,44831250,1622000,138000,0,0,1760000,689949,
2025-09-03,00637L,13208000,323000,325000,0,13206000,354651500,16032000,0,0,0,16032000,15603226,
2025-09-03,00638R,8000,0,0,0,8000,12737000,407000,0,0,0,407000,262617,
2025-09-03,00639,30000,0,0,0,30000,42475750,1816000,100000,295000,0,1621000,608826,
2025-09-03,00640L,59000,0,0,0,59000,2854750,224000,0,0,0,224000,167186,
2025-09-03,00641R,257000,0,0,0,257000,17314500,666000,0,0,0,666000,369798,
2025-09-03,00642U,102000,12000,0,0,114000,31455250,400000,0,0,0,400000,1138078,
2025-09-03,00643,15000,0,0,0,15000,27143250,943000,17000,0,0,960000,896020,
2025-09-03,00645,0,0,0,0,0,12249250,1399000,1000,0,0,1400000,134614,
2025-09-03,00646,9000,0,0,0,9000,122371250,9349000,0,1904000,0,7445000,1043089,
2025-09-03,00647L,3000,0,0,0,3000,1979000,36000,0,0,0,36000,64756,
2025-09-03,00648R,138000,0,1000,0,137000,45172000,1180000,0,0,0,1180000,337262,
2025-09-03,00650L,4264000,17000,241000,0,4040000,41459500,7176000,0,0,0,7176000,2760540,
2025-09-03,00651R,77000,0,0,0,77000,9673000,301000,0,0,0,301000,219577,
2025-09-03,00652,0,0,0,0,0,26383750,1711000,23000,0,0,1734000,97303,
2025-09-03,00653L,16000,1000,0,0,17000,4725750,198000,0,0,0,198000,67149,
2025-09-03,00654R,194000,10000,0,0,204000,4741500,22000,0,0,0,22000,59448,
2025-09-03,00655L,826000,6000,7000,0,825000,28239500,4083000,0,0,0,4083000,875971,
2025-09-03,00656R,1000,0,1000,0,0,5214250,6000,0,0,0,6000,101222,
2025-09-03,00657,0,0,0,0,0,1646000,118000,0,0,0,118000,31429,
2025-09-03,00660,0,0,0,0,0,2632750,16000,0,0,0,16000,39236,
2025-09-03,00661,0,0,0,0,0,5856250,151000,0,0,0,151000,60979,
2025-09-03,00662,12000,0,0,0,12000,142507250,6227000,0,24000,0,6203000,1143899,
2025-09-03,00663L,1071000,48000,10000,0,1109000,14540750,227000,4000,0,0,231000,1894670,
2025-09-03,00664R,868000,13000,457000,0,424000,178268750,45412000,100000,0,0,45512000,4156864,
2025-09-03,00665L,5580000,465000,192000,0,5853000,137116250,37386000,540000,0,0,37926000,9365602,
2025-09-03,00666R,9000,0,0,0,9000,3531000,59000,0,0,0,59000,74721,
2025-09-03,00668,0,0,0,0,0,2383250,171000,0,0,0,171000,74671,
2025-09-03,00669R,61000,4000,0,0,65000,55779250,3595000,0,0,0,3595000,449423,
2025-09-03,00670L,953000,1000,4000,0,950000,18161250,723000,113000,0,0,836000,321866,
2025-09-03,00671R,2305000,0,50000,0,2255000,204721000,13231000,0,0,0,13231000,3384834,
2025-09-03,00673R,0,0,0,0,0,0,2200000,0,125000,0,2075000,4675803,X
2025-09-03,00674R,38000,4000,11000,0,31000,22150750,965000,0,0,0,965000,481268,
2025-09-03,00675L,2413000,38000,8000,0,2443000,32946500,5666000,3000,0,0,5669000,1236128,
2025-09-03,00676R,33000,0,0,0,33000,30958420,4574000,0,0,0,4574000,792071,
2025-09-03,00678,0,0,0,0,0,2237000,142000,0,0,0,142000,92394,
2025-09-03,00680L,509000,116000,47000,0,578000,895269000,155740000,3229000,13000000,0,145969000,9596488,
2025-09-03,00681R,0,0,0,0,0,1898500,91000,0,0,0,91000,21922,
2025-09-03,00682U,0,0,0,0,0,1911000,10000,0,0,0,10000,2194,
2025-09-03,00683L,127000,3000,0,0,130000,3358500,208000,0,0,0,208000,123042,
2025-09-03,00684R,0,0,0,0,0,2422000,0,0,0,0,0,30398,
2025-09-03,00685L,142000,0,0,0,142000,5284750,943000,0,0,0,943000,227696,
2025-09-03,00686R,1273000,0,186000,0,1087000,35069000,2703000,0,0,0,2703000,876684,
2025-09-03,00688L,330000,10000,0,0,340000,396278750,61166000,1709000,0,0,62875000,3787309,
2025-09-03,00689R,0,0,0,0,0,1722250,0,0,0,0,0,35558,
2025-09-03,00690,0,0,0,0,0,18832500,280000,0,0,0,280000,300551,
2025-09-03,00692,3000,0,1000,0,2000,169195000,4190000,0,0,0,4190000,458647,
2025-09-03,00693U,3000,0,0,0,3000,15791500,489000,0,0,0,489000,466169,
2025-09-03,00700,0,0,0,0,0,15495750,507000,0,0,0,507000,209977,
2025-09-03,00701,0,0,0,0,0,61222750,4449000,0,1200000,0,3249000,1176633,
2025-09-03,00702,0,0,0,0,0,1547000,0,0,0,0,0,33766,X
2025-09-03,00703,0,0,0,0,0,4012500,129000,0,0,0,129000,64881,
2025-09-03,00706L,0,0,0,0,0,0,0,0,0,0,0,0,XV
2025-09-03,00707R,0,0,0,0,0,1463750,0,0,0,0,0,1641,X
2025-09-03,00708L,898000,95000,8000,0,985000,15768250,1812000,0,0,0,1812000,725224,
2025-09-03,00709,0,0,0,0,0,4615000,60000,20000,0,0,80000,97974,
2025-09-03,00710B,0,0,0,0,0,51440250,206000,0,0,0,206000,56991,
2025-09-03,00711B,0,0,0,0,0,251565250,158000,0,0,0,158000,37455,
2025-09-03,00712,109000,0,5000,0,104000,1132252750,33745000,0,4144000,0,29601000,5358753,
2025-09-03,00713,1000,0,0,0,1000,744253000,14124000,0,13000,0,14111000,2390212,
2025-09-03,00714,0,0,0,0,0,6891750,210000,0,0,0,210000,77832,
2025-09-03,00715L,9578000,1758000,11000,0,11325000,130346000,4837000,0,48000,0,4789000,15839679,
2025-09-03,00717,0,0,0,0,0,38776250,200000,0,0,0,200000,33504,
2025-09-03,00728,0,0,0,0,0,12355750,260000,0,0,0,260000,82531,
2025-09-03,00730,0,0,0,0,0,22261000,1254000,0,0,0,1254000,83827,
2025-09-03,00731,0,0,0,0,0,13025000,389000,0,0,0,389000,208773,
2025-09-03,00733,11000,1000,1000,0,11000,39491500,4523000,0,0,0,4523000,379928,
