date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2019-05-31,0050,455000,42000,106000,0,391000,201375000,1810000,0,0,0,1810000,3480314,
2019-05-31,0051,0,0,0,0,0,2375000,0,0,0,0,0,4247,
2019-05-31,0052,0,0,0,0,0,4250000,50000,0,0,0,50000,34380,X
2019-05-31,0053,0,0,0,0,0,1622000,0,0,0,0,0,2730,X
2019-05-31,0054,0,0,0,0,0,2656000,0,0,0,0,0,5272,X
2019-05-31,0055,0,0,0,0,0,9288500,15000,0,0,0,15000,91118,
2019-05-31,0056,121000,8000,1000,0,128000,211008500,0,0,0,0,0,3600326,
2019-05-31,0057,0,0,0,0,0,1256750,0,0,0,0,0,10189,X
2019-05-31,0058,0,0,0,0,0,1049000,0,0,0,0,0,6499,X
2019-05-31,0059,0,0,0,0,0,1243250,0,0,0,0,0,7089,X
2019-05-31,0061,1003000,0,0,0,1003000,88404000,0,0,0,0,0,421263,
2019-05-31,006203,0,0,0,0,0,2304500,0,0,0,0,0,6249,X
2019-05-31,006204,0,0,0,0,0,750000,0,0,0,0,0,1240,X
2019-05-31,006205,44000,0,0,0,44000,89309000,596000,0,0,0,596000,1100794,
2019-05-31,006206,26000,0,0,0,26000,35444500,0,0,0,0,0,289476,
2019-05-31,006207,83000,0,0,0,83000,24723000,43000,0,0,0,43000,203353,
2019-05-31,006208,0,0,0,0,0,7760000,172000,0,0,0,172000,48351,
2019-05-31,00631L,1535000,52000,83000,0,1504000,6021000,0,0,0,0,0,571641,
2019-05-31,00632R,15573000,107000,266000,0,15414000,1170287250,55435000,2820000,0,0,58255000,18584285,
2019-05-31,00633L,18758000,897000,653000,1000,19001000,130614500,13012000,0,0,0,13012000,12055673,
2019-05-31,00634R,46000,0,0,0,46000,27564000,2931000,0,0,0,2931000,1832793,
2019-05-31,00635U,0,4000,0,0,4000,14378500,0,0,0,0,0,128624,
2019-05-31,00636,243000,21000,1000,0,263000,98796000,22000,0,0,0,22000,1526607,
2019-05-31,00637L,40946000,2547000,935000,7000,42551000,533776500,112483000,0,0,0,112483000,60248493,
2019-05-31,00638R,13000,0,0,0,13000,12862000,1014000,0,0,0,1014000,1270291,
2019-05-31,00639,18000,0,0,0,18000,61850750,346000,0,0,0,346000,863723,
2019-05-31,00640L,102000,0,0,0,102000,2854750,0,0,0,0,0,162142,
2019-05-31,00641R,1000,0,0,0,1000,5564500,0,0,0,0,0,104280,
2019-05-31,00642U,61000,0,5000,0,56000,20080250,0,0,0,0,0,403247,
2019-05-31,00643,567000,32000,30000,0,569000,64647250,450000,31000,0,0,481000,470847,
2019-05-31,00645,0,0,0,0,0,4499250,0,0,0,0,0,23239,X
2019-05-31,00646,0,0,0,0,0,34746250,0,0,0,0,0,50810,
2019-05-31,00647L,0,0,0,0,0,1854000,0,0,0,0,0,21422,
2019-05-31,00648R,141000,1000,0,0,142000,41297000,29000,0,0,0,29000,211942,
2019-05-31,00649,0,0,0,0,0,1693000,0,0,0,0,0,40909,
2019-05-31,00650L,6000,0,0,0,6000,959500,0,0,0,0,0,40039,
2019-05-31,00651R,0,0,0,0,0,5048000,0,0,0,0,0,134709,
2019-05-31,00652,0,0,0,0,0,3133750,0,0,0,0,0,33651,
2019-05-31,00653L,82000,0,0,0,82000,1850750,0,0,0,0,0,79570,
2019-05-31,00654R,0,0,0,0,0,1866500,0,0,0,0,0,34599,
2019-05-31,00655L,3399000,364000,64000,0,3699000,77364500,6077000,0,0,0,6077000,4406171,
2019-05-31,00656R,8000,0,5000,0,3000,6714250,114000,0,0,0,114000,489270,
2019-05-31,00657,0,0,0,0,0,1328500,0,0,0,0,0,2231,X
2019-05-31,00658L,0,0,0,0,0,1211250,0,0,0,0,0,27049,
2019-05-31,00659R,0,0,0,0,0,3520000,0,0,0,0,0,50359,
2019-05-31,00660,0,0,0,0,0,2007750,0,0,0,0,0,5670,X
2019-05-31,00661,0,0,0,0,0,981250,0,0,0,0,0,3279,X
2019-05-31,00662,0,0,0,0,0,13882250,105000,1000,0,0,106000,67656,
2019-05-31,00663L,20000,4000,0,0,24000,1077250,0,0,0,0,0,38645,
2019-05-31,00664R,47000,0,16000,0,31000,35143750,412000,0,0,0,412000,835823,
2019-05-31,00665L,25000,0,0,0,25000,4116250,200000,0,0,0,200000,65659,
2019-05-31,00666R,0,0,0,0,0,2031000,0,0,0,0,0,52449,X
2019-05-31,00668,9000,0,0,0,9000,11157000,0,0,0,0,0,12169,
2019-05-31,00669R,89000,1000,1000,0,89000,27029250,0,0,0,0,0,723042,
2019-05-31,00670L,183000,0,2000,0,181000,3786250,48000,0,0,0,48000,128599,
2019-05-31,00671R,73000,1000,1000,0,73000,23721000,100000,0,0,0,100000,434130,
2019-05-31,00672L,6459000,529000,1859000,0,5129000,75046750,900000,0,0,0,900000,4930737,
2019-05-31,00673R,307000,6000,0,0,313000,16175750,0,0,0,0,0,1071301,
2019-05-31,00674R,0,0,0,0,0,1150750,0,0,0,0,0,8970,X
2019-05-31,00675L,51000,4000,0,0,55000,2071500,0,0,0,0,0,104222,
2019-05-31,00676R,27000,0,0,0,27000,35627750,1070000,0,0,0,1070000,763063,
2019-05-31,00677U,57584000,2419000,2326000,1350000,56327000,998677000,116707000,0,1750000,0,114957000,38440215,
2019-05-31,00678,0,0,0,0,0,2362000,0,0,0,0,0,114587,
2019-05-31,00680L,5000,0,0,0,5000,1019000,0,0,0,0,0,5169,
2019-05-31,00681R,0,0,0,0,0,1523500,0,0,0,0,0,1449,X
2019-05-31,00682U,0,0,0,0,0,1036000,0,0,0,0,0,2764,
2019-05-31,00683L,0,0,0,0,0,1733500,0,0,0,0,0,8299,
2019-05-31,00684R,0,0,0,0,0,797000,0,0,0,0,0,2239,
2019-05-31,00685L,0,0,0,0,0,2284750,0,0,0,0,0,7749,
2019-05-31,00686R,1000,0,0,0,1000,4069000,0,0,0,0,0,161989,
2019-05-31,00688L,0,0,0,0,0,1403750,0,0,0,0,0,34309,X
2019-05-31,00689R,0,0,0,0,0,1472250,0,0,0,0,0,34149,
2019-05-31,00690,0,0,0,0,0,5082500,0,0,0,0,0,64995,
2019-05-31,00691R,0,0,0,0,0,1651500,0,0,0,0,0,4020,X
2019-05-31,00692,0,0,0,0,0,39570000,1000000,0,0,0,1000000,191009,
2019-05-31,00693U,18000,19000,0,0,37000,20791500,0,0,0,0,0,508367,
2019-05-31,00700,0,0,0,0,0,1620750,0,0,0,0,0,37976,
2019-05-31,00701,0,0,0,0,0,3847750,0,0,0,0,0,32447,
2019-05-31,00702,0,0,0,0,0,1297000,0,0,0,0,0,7605,X
2019-05-31,00703,4000,0,0,0,4000,13262500,0,0,0,0,0,153433,
2019-05-31,00706L,0,0,0,0,0,1646000,0,0,0,0,0,15630,
2019-05-31,00707R,0,0,0,0,0,1088750,0,0,0,0,0,339,X
2019-05-31,00708L,69000,20000,7000,0,82000,13643250,698000,0,0,0,698000,360360,
2019-05-31,00709,0,0,0,0,0,1490000,0,0,0,0,0,37683,X
2019-05-31,00710B,0,0,0,0,0,69690250,0,0,0,0,0,170040,X
2019-05-31,00711B,0,0,0,0,0,80940250,0,0,0,0,0,36400,X
2019-05-31,00712,0,0,0,0,0,41377750,0,0,0,0,0,64010,
2019-05-31,00713,0,0,0,0,0,24878000,0,0,0,0,0,9127,X
2019-05-31,00714,0,0,0,0,0,1391750,0,0,0,0,0,32095,X
2019-05-31,00715L,2000,0,0,0,2000,846000,0,0,0,0,0,10890,
2019-05-31,00716R,0,0,0,0,0,914500,0,0,0,0,0,2430,
2019-05-31,00717,0,0,0,0,0,43526250,820000,0,0,0,820000,144324,
2019-05-31,00728,0,0,0,0,0,3730750,0,0,0,0,0,241736,
2019-05-31,00729R,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,00730,0,0,0,0,0,39886000,0,0,0,0,0,99119,
2019-05-31,00731,0,0,0,0,0,14150000,0,0,0,0,0,12109,X
2019-05-31,00732,0,0,0,0,0,49318000,0,0,0,0,0,36139,X
2019-05-31,00733,0,0,0,0,0,1866500,0,0,0,0,0,71105,X
2019-05-31,00735,0,0,0,0,0,1697250,0,0,0,0,0,38641,
2019-05-31,00736,0,0,0,0,0,1931750,0,0,0,0,0,56922,X
2019-05-31,00737,15000,0,0,0,15000,14884500,0,0,0,0,0,448603,
2019-05-31,00738U,0,0,0,0,0,6449750,0,0,0,0,0,54459,
2019-05-31,00739,25000,0,0,0,25000,38372000,10000,0,0,0,10000,508053,
2019-05-31,00742,0,0,0,0,0,11777500,0,0,0,0,0,7239,X
2019-05-31,00743,0,0,0,0,0,2211750,0,0,0,0,0,77267,
2019-05-31,00752,0,0,0,0,0,3054000,0,0,0,0,0,137007,
2019-05-31,00753L,9000,0,0,0,9000,2289250,0,0,0,0,0,145851,
2019-05-31,00757,0,0,0,0,0,1623500,0,0,0,0,0,132336,
2019-05-31,00762,0,0,0,0,0,5312000,0,0,0,0,0,146121,
2019-05-31,00763U,0,0,0,0,0,766250,0,0,0,0,0,9379,
2019-05-31,00766L,2000,1000,0,0,3000,5486500,0,0,0,0,0,193689,
2019-05-31,00767,0,0,0,0,0,4022500,0,0,0,0,0,30279,X
2019-05-31,00770,0,0,0,0,0,8864500,0,0,0,0,0,28119,
2019-05-31,00771,0,0,0,0,0,5931250,0,0,0,0,0,173912,
2019-05-31,00774B,0,0,0,0,0,18712500,0,0,0,0,0,125289,X
2019-05-31,00775B,0,0,0,0,0,1650000,0,0,0,0,0,5400,X
2019-05-31,00776,0,0,0,0,0,1775000,0,0,0,0,0,5580,X
2019-05-31,00783,225000,0,0,0,225000,14507750,544000,0,0,0,544000,814560,
2019-05-31,008201,0,0,0,0,0,387275,0,0,0,0,0,738,
2019-05-31,00830,3000,0,0,0,3000,6366250,0,0,0,0,0,278907,
2019-05-31,1101,428000,23000,21000,0,430000,1277014977,57133278,256000,1879000,0,55510278,5377165,
2019-05-31,1102,227000,42000,6000,0,263000,840361799,42887977,22000,862000,0,42047977,2470225,
2019-05-31,1103,44000,0,0,0,44000,193695137,3187820,0,0,0,3187820,425064,
2019-05-31,1104,0,0,0,0,0,163402298,1657190,0,0,0,1657190,61934,
2019-05-31,1108,0,0,0,0,0,101184512,730000,0,0,0,730000,21057,
2019-05-31,1109,198000,1000,22000,0,177000,85489467,472000,0,0,0,472000,470732,
2019-05-31,1110,0,0,0,0,0,143000199,409000,0,0,0,409000,16477,
2019-05-31,1201,325000,12000,2000,0,335000,126515728,2122000,0,0,0,2122000,1459848,
2019-05-31,1203,0,0,0,0,0,60000000,373000,0,0,0,373000,14434,
2019-05-31,1210,68000,1000,3000,0,66000,196985496,3266429,1000,0,0,3267429,798107,
2019-05-31,1215,331000,7000,32000,0,306000,66997749,5268600,1000,0,0,5269600,970962,
2019-05-31,1216,131000,4000,2000,0,133000,1420503855,4826000,7000,15000,0,4818000,3140683,
2019-05-31,1217,2000,0,0,0,2000,123628334,3007270,0,0,0,3007270,120809,
2019-05-31,1218,96000,9000,5000,0,100000,124999759,4096108,29000,200000,0,3925108,367134,
2019-05-31,1219,0,0,0,0,0,80503471,385248,0,0,0,385248,6070,
2019-05-31,1220,0,0,0,0,0,44269486,109000,0,0,0,109000,13623,
2019-05-31,1225,0,0,0,0,0,54675762,145000,0,0,0,145000,16635,
2019-05-31,1227,96000,2000,51000,0,47000,228772397,2682720,1000,628000,0,2055720,579243,
2019-05-31,1229,10000,0,1000,0,9000,263033295,7977900,0,0,0,7977900,498010,
2019-05-31,1231,12000,0,0,0,12000,41570332,543622,0,0,0,543622,79419,
2019-05-31,1232,0,0,0,0,0,39993728,302000,0,0,0,302000,26979,
2019-05-31,1233,0,0,0,0,0,22647987,88000,0,0,0,88000,5509,
2019-05-31,1234,0,0,0,0,0,100467773,688000,0,0,0,688000,14752,
2019-05-31,1235,0,0,0,0,0,21990097,13000,0,0,0,13000,10078,
2019-05-31,1236,0,0,0,0,0,27085627,18000,0,0,0,18000,6040,
2019-05-31,1256,0,0,0,0,0,7691400,77000,0,0,0,77000,12211,
2019-05-31,1262,233000,1000,23000,0,211000,40837500,3459290,0,0,0,3459290,68767,
2019-05-31,1301,23000,0,2000,0,21000,1591435195,6214110,162000,0,0,6376110,1691248,
2019-05-31,1303,30000,1000,3000,0,28000,1982705397,28271000,50000,200000,0,28121000,1738100,
2019-05-31,1304,1000,0,0,0,1000,297190875,8536070,6000,0,0,8542070,261216,
2019-05-31,1305,62000,8000,11000,0,59000,126689886,17014710,179000,594000,0,16599710,658968,
2019-05-31,1307,0,0,0,0,0,99454531,1169230,0,0,0,1169230,37665,
2019-05-31,1308,2000,0,0,0,2000,138595686,3163030,0,0,0,3163030,126206,
2019-05-31,1309,11000,0,3000,0,8000,81912963,1712860,0,57000,0,1655860,570746,
2019-05-31,1310,217000,0,0,0,217000,131967441,1946520,0,23000,0,1923520,504250,
2019-05-31,1312,244000,5000,9000,0,240000,226655082,9834000,17000,1045000,0,8806000,1453077,
2019-05-31,1313,4000,0,4000,0,0,323458157,12898344,21000,0,0,12919344,479350,
2019-05-31,1314,146000,6000,11000,0,141000,674964316,79047275,858000,2727000,0,77178275,2895916,
2019-05-31,1315,0,0,0,0,0,49500000,203000,0,0,0,203000,11410,
2019-05-31,1316,15000,0,0,0,15000,44770617,2040000,0,0,0,2040000,245716,
2019-05-31,1319,51000,2000,0,0,53000,147869267,4316420,1000,0,0,4317420,780015,
2019-05-31,1321,14000,0,0,0,14000,56807067,601000,1000,0,0,602000,43208,
2019-05-31,1323,4000,0,0,0,4000,22818638,602500,0,0,0,602500,56322,
2019-05-31,1324,0,0,0,0,0,18780470,5000,0,0,0,5000,6944,
2019-05-31,1325,0,0,0,0,0,21320299,16000,0,0,0,16000,11774,
2019-05-31,1326,15000,0,0,0,15000,1465296572,7580000,78000,0,0,7658000,1636016,
2019-05-31,1337,32000,0,1000,0,31000,67238682,1046528,0,0,0,1046528,228550,
2019-05-31,1338,4000,0,0,0,4000,20960000,537579,12000,0,0,549579,55950,
2019-05-31,1339,0,0,0,0,0,18534718,92000,0,0,0,92000,26885,
2019-05-31,1340,16000,1000,2000,0,15000,34755194,1290200,0,0,0,1290200,269721,
2019-05-31,1402,90000,9000,7000,0,92000,1338218806,3049403,0,373000,0,2676403,2975908,
2019-05-31,1409,320000,10000,10000,0,320000,404602322,3809000,0,0,0,3809000,561578,
2019-05-31,1410,0,0,0,0,0,18000000,27000,0,0,0,27000,37623,
2019-05-31,1413,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1414,0,0,0,0,0,55000000,320000,0,0,0,320000,41387,
2019-05-31,1416,2000,5000,0,0,7000,46335542,112000,0,0,0,112000,106456,
2019-05-31,1417,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1418,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1419,0,0,0,0,0,75010320,728000,0,0,0,728000,2313,
2019-05-31,1423,0,0,0,0,0,34600000,104000,0,0,0,104000,24361,
2019-05-31,1432,8000,0,0,0,8000,0,110000,0,0,0,110000,34848,X
2019-05-31,1434,2000,0,0,0,2000,421166159,1881000,32000,0,0,1913000,510512,
2019-05-31,1435,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1436,0,0,0,0,0,19923750,0,0,0,0,0,6301,
2019-05-31,1437,15000,0,0,0,15000,50842821,682000,0,0,0,682000,131466,
2019-05-31,1438,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1439,44000,1000,9000,0,36000,23000000,2679000,18000,0,0,2697000,279909,
2019-05-31,1440,5000,0,0,0,5000,414203964,6913005,192000,0,0,7105005,403894,
2019-05-31,1441,13000,0,0,0,13000,15241611,26000,0,0,0,26000,348752,
2019-05-31,1442,0,0,0,0,0,75529370,769000,0,0,0,769000,70461,
2019-05-31,1443,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1444,23000,0,0,0,23000,239325735,21240393,0,1500000,0,19740393,370974,
2019-05-31,1445,0,1000,0,0,1000,33166758,66000,0,0,0,66000,17318,
2019-05-31,1446,81000,1000,0,0,82000,34427378,310000,1000,0,0,311000,131735,
2019-05-31,1447,14000,0,0,0,14000,228621810,4583445,0,0,0,4583445,214437,
2019-05-31,1449,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1451,1000,0,0,0,1000,49500000,371000,0,21000,0,350000,74045,
2019-05-31,1452,0,0,0,0,0,33160350,528000,0,0,0,528000,81110,
2019-05-31,1453,0,0,0,0,0,22418667,15000,0,0,0,15000,11892,
2019-05-31,1454,0,0,0,0,0,33577462,31000,0,0,0,31000,10872,
2019-05-31,1455,26000,0,22000,0,4000,152940845,9559064,12000,0,0,9571064,177426,
2019-05-31,1456,0,1000,0,0,1000,23430000,13000,0,0,0,13000,9788,
2019-05-31,1457,93000,1000,0,0,94000,75411910,1917000,52000,15000,0,1954000,454708,
2019-05-31,1459,0,0,0,0,0,0,522000,0,0,0,522000,36516,X
2019-05-31,1460,29000,0,9000,0,20000,124959358,4901520,144000,0,0,5045520,311084,
2019-05-31,1463,2000,0,0,0,2000,43317095,1112000,0,0,0,1112000,72806,
2019-05-31,1464,34000,4000,0,0,38000,83641413,3258059,6000,0,0,3264059,334532,
2019-05-31,1465,0,0,0,0,0,25901816,68000,0,0,0,68000,62694,
2019-05-31,1466,0,0,0,0,0,27789330,169000,0,0,0,169000,34389,
2019-05-31,1467,3000,0,0,0,3000,42052440,941000,0,0,0,941000,77525,
2019-05-31,1468,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1470,0,0,0,0,0,21441750,0,0,0,0,0,873,
2019-05-31,1471,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1472,0,0,0,0,0,0,54000,0,0,0,54000,38226,X
2019-05-31,1473,39000,4000,0,0,43000,36788383,606000,0,0,0,606000,207655,
2019-05-31,1474,0,0,0,0,0,32474242,79000,0,0,0,79000,28559,
2019-05-31,1475,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1476,64000,18000,2000,0,80000,68591777,3977169,320000,0,0,4297169,327344,
2019-05-31,1477,45000,18000,16000,0,47000,52346805,1081108,104000,0,0,1185108,442710,
2019-05-31,1503,19000,0,0,0,19000,130243055,1289590,0,0,0,1289590,88244,
2019-05-31,1504,431000,115000,54000,0,492000,500673221,13255199,129000,0,0,13384199,2317426,
2019-05-31,1506,0,0,0,0,0,0,27000,0,0,0,27000,38680,X
2019-05-31,1507,2000,2000,0,0,4000,102705000,950000,11000,0,0,961000,270606,
2019-05-31,1512,0,0,0,0,0,0,0,0,0,0,0,0,XV
2019-05-31,1513,4000,0,0,0,4000,105000000,5106390,0,44000,0,5062390,351898,
2019-05-31,1514,56000,0,0,0,56000,50266753,1379000,0,0,0,1379000,408240,
2019-05-31,1515,2501000,58000,118000,0,2441000,45368375,2036000,0,0,0,2036000,937272,
2019-05-31,1516,0,0,0,0,0,7973418,5000,0,0,0,5000,19514,
2019-05-31,1517,0,0,0,0,0,56956251,936000,0,0,0,936000,77378,
2019-05-31,1519,8000,0,0,0,8000,65264637,1242000,0,0,0,1242000,94605,
2019-05-31,1521,1000,0,0,0,1000,19057500,143000,0,0,0,143000,13296,
2019-05-31,1522,56000,2000,5000,0,53000,78224470,2447258,0,75000,0,2372258,442233,
2019-05-31,1524,0,0,0,0,0,44921301,223000,0,0,0,223000,52468,
2019-05-31,1525,1000,0,0,0,1000,18350033,113000,0,0,0,113000,21446,
2019-05-31,1526,85000,108000,17000,0,176000,15000000,1537000,28000,0,0,1565000,217037,
2019-05-31,1527,52000,1000,5000,0,48000,34490160,626000,0,128000,0,498000,363864,
2019-05-31,1528,20000,6000,0,0,26000,49832750,783000,0,0,0,783000,50566,
2019-05-31,1529,0,0,0,0,0,4391995,0,0,0,0,0,13858,
2019-05-31,1530,0,0,0,0,0,24148542,103000,0,0,0,103000,10729,
