date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2017-10-12,0050,297000,0,15000,0,282000,133375000,2932000,0,190000,0,2742000,1315259,
2017-10-12,0051,0,0,0,0,0,2500000,0,0,0,0,0,5679,
2017-10-12,0052,0,0,0,0,0,1500000,0,0,0,0,0,6156,X
2017-10-12,0053,0,0,0,0,0,1747000,0,0,0,0,0,5349,X
2017-10-12,0054,0,0,0,0,0,3156000,0,0,0,0,0,6540,X
2017-10-12,0055,0,0,0,0,0,11163500,0,0,0,0,0,25044,
2017-10-12,0056,25000,1000,0,0,26000,88883500,0,0,0,0,0,717213,
2017-10-12,0057,0,0,0,0,0,1256750,0,0,0,0,0,1729,X
2017-10-12,0058,0,0,0,0,0,1049000,0,0,0,0,0,6810,X
2017-10-12,0059,0,0,0,0,0,1243250,0,0,0,0,0,6401,X
2017-10-12,0061,199000,2000,0,0,201000,131904000,4377000,0,0,0,4377000,1610895,
2017-10-12,006203,0,0,0,0,0,1929500,0,0,0,0,0,889,X
2017-10-12,006204,0,0,0,0,0,750000,0,0,0,0,0,2017,X
2017-10-12,006205,51000,0,3000,0,48000,156174000,74000,649000,0,0,723000,936929,
2017-10-12,006206,1000,0,0,0,1000,87319500,75000,0,0,0,75000,449125,
2017-10-12,006207,4000,0,0,0,4000,58723000,585000,0,0,0,585000,235399,
2017-10-12,006208,0,0,0,0,0,5760000,0,0,0,0,0,3736,X
2017-10-12,00631L,1653000,64000,14000,0,1703000,5271000,0,0,0,0,0,527259,
2017-10-12,00632R,5182000,123000,39000,0,5266000,1304037250,75605000,2317000,0,0,77922000,14384493,
2017-10-12,00633L,14143000,24000,110000,0,14057000,186489500,16456000,0,0,0,16456000,6117651,
2017-10-12,00634R,1281000,9000,0,0,1290000,16564000,1346000,0,0,0,1346000,261838,
2017-10-12,00635U,43000,0,1000,0,42000,13253500,112000,0,0,0,112000,388969,
2017-10-12,00636,145000,0,0,0,145000,117736500,1055000,0,669000,0,386000,1363960,
2017-10-12,00637L,9702000,96000,35000,0,9763000,458776500,85968000,0,0,0,85968000,16270128,
2017-10-12,00638R,77000,0,0,0,77000,1612000,0,0,0,0,0,17799,
2017-10-12,00639,69000,0,0,0,69000,108350750,2047000,0,0,0,2047000,928827,
2017-10-12,00640L,185000,0,1000,0,184000,2854750,0,0,0,0,0,317004,
2017-10-12,00641R,177000,0,0,0,177000,9439500,501000,0,0,0,501000,189540,
