date,stock_id,s_prev,s_sell,s_buy,s_ret,s_balance,s_limit,sbl_prev,sbl_sell,sbl_return,sbl_adj,sbl_balance,sbl_limit,note
2017-10-11,0050,269000,29000,1000,0,297000,134125000,2932000,0,0,0,2932000,1239846,
2017-10-11,0051,0,0,0,0,0,2500000,0,0,0,0,0,5423,
2017-10-11,0052,0,0,0,0,0,1500000,0,0,0,0,0,6025,X
2017-10-11,0053,0,0,0,0,0,1747000,0,0,0,0,0,7129,X
2017-10-11,0054,0,0,0,0,0,3156000,0,0,0,0,0,5730,X
2017-10-11,0055,0,0,0,0,0,11288500,0,0,0,0,0,27117,
2017-10-11,0056,25000,0,0,0,25000,88883500,0,0,0,0,0,710736,
2017-10-11,0057,0,0,0,0,0,1256750,0,0,0,0,0,1740,X
2017-10-11,0058,0,0,0,0,0,1049000,0,0,0,0,0,6930,X
2017-10-11,0059,0,0,0,0,0,1243250,0,0,0,0,0,6431,X
2017-10-11,0061,199000,0,0,0,199000,132404000,4377000,0,0,0,4377000,1653269,
2017-10-11,006203,0,0,0,0,0,1929500,0,0,0,0,0,889,X
2017-10-11,006204,0,0,0,0,0,750000,0,0,0,0,0,2017,X
2017-10-11,006205,54000,0,3000,0,51000,155424000,74000,0,0,0,74000,940546,
2017-10-11,006206,1000,0,0,0,1000,87444500,75000,0,0,0,75000,449238,
2017-10-11,006207,4000,0,0,0,4000,58848000,585000,0,0,0,585000,245139,
2017-10-11,006208,0,0,0,0,0,5760000,0,0,0,0,0,3566,X
2017-10-11,00631L,1557000,101000,5000,0,1653000,5771000,0,0,0,0,0,527102,
2017-10-11,00632R,4508000,750000,76000,0,5182000,1303287250,71176000,4429000,0,0,75605000,13984281,
2017-10-11,00633L,14429000,99000,281000,104000,14143000,186489500,17759000,0,1303000,0,16456000,6269574,
2017-10-11,00634R,1266000,15000,0,0,1281000,16564000,1346000,0,0,0,1346000,266958,
2017-10-11,00635U,71000,2000,30000,0,43000,13503500,112000,0,0,0,112000,393909,
2017-10-11,00636,145000,0,0,0,145000,117736500,1055000,0,0,0,1055000,1406620,
2017-10-11,00637L,9988000,102000,388000,0,9702000,458776500,85968000,0,0,0,85968000,16538077,
2017-10-11,00638R,77000,0,0,0,77000,1612000,0,0,0,0,0,18180,
2017-10-11,00639,64000,20000,15000,0,69000,108600750,2047000,0,0,0,2047000,962556,
2017-10-11,00640L,185000,0,0,0,185000,2854750,0,0,0,0,0,327754,
2017-10-11,00641R,177000,0,0,0,177000,9439500,501000,0,0,0,501000,187380,
2017-10-11,00642U,1471000,1000,10000,0,1462000,73455250,804000,0,390000,0,414000,1681833,
2017-10-11,00643,535000,0,12000,0,523000,62535000,1193000,0,0,0,1193000,693842,
2017-10-11,00645,0,0,0,0,0,5624250,0,0,0,0,0,51105,
2017-10-11,00646,0,0,0,0,0,31996250,0,0,0,0,0,18142,
2017-10-11,00647L,0,0,0,0,0,979000,0,0,0,0,0,6880,
2017-10-11,00648R,338000,7000,7000,0,338000,42047000,0,0,0,0,0,201216,
2017-10-11,00649,0,0,0,0,0,2943000,0,0,0,0,0,31560,
2017-10-11,00650L,92000,0,0,0,92000,959500,0,0,0,0,0,204499,
2017-10-11,00651R,57000,0,6000,0,51000,4798000,0,0,0,0,0,74359,
2017-10-11,00652,0,0,0,0,0,2758750,0,0,0,0,0,44944,
2017-10-11,00653L,242000,1000,4000,0,239000,4475750,160000,0,0,0,160000,205242,
2017-10-11,00654R,42000,0,0,0,42000,2491500,0,0,0,0,0,39310,
2017-10-11,00655L,438000,1000,37000,0,402000,54239500,4420000,0,0,0,4420000,2227293,
2017-10-11,00656R,0,0,0,0,0,1839250,0,0,0,0,0,12499,
2017-10-11,00657,0,0,0,0,0,2778250,0,0,0,0,0,10419,
2017-10-11,00658L,3000,0,0,0,3000,1336250,0,0,0,0,0,19260,
2017-10-11,00659R,86000,0,0,0,86000,3270000,0,0,0,0,0,37329,
2017-10-11,00660,0,0,0,0,0,8882750,0,0,0,0,0,8403,
2017-10-11,00661,0,0,0,0,0,1106250,0,0,0,0,0,459,X
2017-10-11,00662,0,0,0,0,0,2507250,0,0,0,0,0,34030,
2017-10-11,00663L,25000,3000,0,0,28000,1702250,0,0,0,0,0,198480,
2017-10-11,00664R,118000,0,10000,0,108000,51268750,816000,0,0,0,816000,735405,
2017-10-11,00665L,88000,0,2000,0,86000,5241250,0,0,0,0,0,306049,
2017-10-11,00666R,0,0,0,0,0,2031000,0,0,0,0,0,31779,
2017-10-11,00667,0,0,0,0,0,1357250,0,0,0,0,0,9649,
2017-10-11,00668,0,0,0,0,0,1639500,0,0,0,0,0,4501,
2017-10-11,00669R,114000,0,0,0,114000,12654250,234000,0,0,0,234000,109391,
2017-10-11,00670L,12000,0,2000,0,10000,2161250,0,0,0,0,0,116040,
2017-10-11,00671R,0,0,0,0,0,5471000,98000,0,0,0,98000,201469,
2017-10-11,00672L,18948000,625000,1403000,0,18170000,98421750,4532000,0,0,0,4532000,12183066,
2017-10-11,00673R,952000,17000,9000,0,960000,24925750,1740000,0,0,0,1740000,1415250,
2017-10-11,00674R,3000,0,0,0,3000,2025750,0,0,0,0,0,79879,
2017-10-11,00675L,266000,37000,0,0,303000,3321500,0,0,0,0,0,391551,
2017-10-11,00676R,3000,0,0,0,3000,52252750,1016000,802000,0,0,1818000,832374,
2017-10-11,00677U,31241000,489000,913000,3670000,27147000,136802000,13774000,0,750000,0,13024000,5819251,
2017-10-11,00678,0,0,0,0,0,8612000,0,0,0,0,0,44086,
2017-10-11,00680L,0,0,0,0,0,1394000,0,0,0,0,0,7809,
2017-10-11,00681R,0,0,0,0,0,2273500,0,0,0,0,0,4170,
2017-10-11,00682U,0,0,0,0,0,1911000,0,0,0,0,0,37120,
2017-10-11,00683L,11000,0,1000,0,10000,9858500,324000,0,0,0,324000,351739,
2017-10-11,00684R,0,0,0,0,0,1047000,0,0,0,0,0,1869,X
2017-10-11,00685L,0,0,0,0,0,3159750,0,0,0,0,0,38619,
2017-10-11,00686R,0,0,0,0,0,13694000,0,0,0,0,0,530299,
2017-10-11,00688L,0,0,0,0,0,1278750,0,0,0,0,0,17749,
2017-10-11,00689R,0,0,0,0,0,1597250,0,0,0,0,0,8790,
2017-10-11,00690,0,0,0,0,0,5332500,0,0,0,0,0,172387,
2017-10-11,00691R,0,0,0,0,0,1151500,0,0,0,0,0,11799,
2017-10-11,00692,0,0,0,0,0,30320000,0,0,0,0,0,315736,
2017-10-11,00693U,2000,0,0,0,2000,4166500,0,0,0,0,0,121860,
2017-10-11,00698L,0,0,0,0,0,1412250,0,0,0,0,0,168579,
2017-10-11,00699R,0,0,0,0,0,1803500,0,0,0,0,0,159079,X
2017-10-11,00700,0,0,0,0,0,2870750,0,0,0,0,0,108155,
2017-10-11,00701,0,0,0,0,0,18222750,0,0,0,0,0,240291,
2017-10-11,00702,0,0,0,0,0,5922000,0,0,0,0,0,107330,
2017-10-11,00703,0,0,0,0,0,6262500,0,0,0,0,0,180130,
2017-10-11,00704L,0,0,0,0,0,2719500,0,0,0,0,0,79279,
2017-10-11,00705R,0,0,0,0,0,2828750,0,0,0,0,0,81609,
2017-10-11,00706L,0,0,0,0,0,2396000,0,0,0,0,0,256699,
2017-10-11,00707R,0,0,0,0,0,2088750,0,0,0,0,0,168944,X
2017-10-11,00708L,20000,11000,2000,0,29000,4643250,0,0,0,0,0,413077,
2017-10-11,00709,0,0,0,0,0,2490000,0,0,0,0,0,76421,
2017-10-11,00710B,0,0,0,0,0,8315250,0,0,0,0,0,53989,
2017-10-11,00711B,0,0,0,0,0,8315250,0,0,0,0,0,54090,
2017-10-11,00712,0,0,0,0,0,5752750,0,0,0,0,0,53910,X
2017-10-11,00713,0,0,0,0,0,22753000,0,0,0,0,0,325415,
2017-10-11,008201,0,0,0,0,0,687275,0,0,0,0,0,975,
2017-10-11,1101,245000,72000,4000,0,313000,923043967,60742000,1027000,0,0,61769000,1788035,
2017-10-11,1102,17000,0,12000,0,5000,840361799,9178660,297000,0,0,9475660,723305,
2017-10-11,1103,45000,0,0,0,45000,193695137,1561820,0,0,0,1561820,288941,
2017-10-11,1104,4000,0,0,0,4000,163402298,1054430,0,0,0,1054430,72422,
2017-10-11,1108,0,0,0,0,0,101184512,659000,0,0,0,659000,40356,
2017-10-11,1109,1000,5000,0,0,6000,94725171,90000,0,0,0,90000,34321,
2017-10-11,1110,0,0,0,0,0,143000199,204000,1000,0,0,205000,12598,
2017-10-11,1201,0,0,0,0,0,0,548000,0,0,0,548000,290276,X
2017-10-11,1203,0,0,0,0,0,60000000,185000,0,0,0,185000,14962,
2017-10-11,1210,142000,225000,5000,0,362000,184098595,3075784,42000,0,0,3117784,862316,
2017-10-11,1213,0,0,0,0,0,14155656,0,0,0,0,0,10781,
2017-10-11,1215,453000,33000,6000,0,480000,66997749,2306600,0,0,0,2306600,315348,
2017-10-11,1216,794000,87000,7000,0,874000,1420503855,12100200,335000,0,0,12435200,2603618,
2017-10-11,1217,1000,0,0,0,1000,123628334,4618270,0,0,0,4618270,361683,
2017-10-11,1218,826000,0,7000,0,819000,88334009,8835290,68000,0,0,8903290,471473,
2017-10-11,1219,0,0,0,0,0,80503471,290448,0,1000,0,289448,15384,
2017-10-11,1220,0,0,0,0,0,44269486,0,0,0,0,0,71945,
2017-10-11,1225,6000,0,0,0,6000,54675762,272000,0,0,0,272000,26752,
2017-10-11,1227,11000,0,0,0,11000,228772397,9862800,189000,0,0,10051800,200464,
2017-10-11,1229,25000,2000,0,0,27000,239121177,6726700,217000,0,0,6943700,920597,
2017-10-11,1231,1000,0,0,0,1000,39971473,172574,0,0,0,172574,42985,
2017-10-11,1232,0,0,0,0,0,39993728,139000,0,0,0,139000,8398,
2017-10-11,1233,0,0,0,0,0,22647987,36000,0,0,0,36000,10845,
2017-10-11,1234,0,0,0,0,0,100467773,778000,5000,13000,0,770000,30518,
2017-10-11,1235,1000,0,0,0,1000,15165584,0,0,0,0,0,23789,
2017-10-11,1236,0,0,0,0,0,27085627,10000,0,10000,0,0,9296,
2017-10-11,1256,3000,0,0,0,3000,7691400,10000,0,0,0,10000,94757,
2017-10-11,1262,1037000,24000,2000,0,1059000,40837500,3900100,16000,186300,0,3729800,358451,
2017-10-11,1301,39000,10000,0,0,49000,1591435195,8249240,50000,0,0,8299240,1328706,
2017-10-11,1303,37000,2000,3000,0,36000,1982705397,7427524,64000,0,0,7491524,2350700,
2017-10-11,1304,15000,0,0,0,15000,291363603,2804650,0,0,0,2804650,429136,
2017-10-11,1305,255000,15000,22000,0,248000,122999890,2359680,65000,0,0,2424680,1272059,
2017-10-11,1307,0,0,0,0,0,99454531,316230,0,0,0,316230,25072,
2017-10-11,1308,20000,2000,0,0,22000,129528678,3025370,9000,26000,0,3008370,351802,
2017-10-11,1309,77000,60000,13000,0,124000,81912963,1697000,4000,0,0,1701000,952518,
2017-10-11,1310,416000,31000,10000,0,437000,131967441,22361500,189000,0,0,22550500,1696732,
2017-10-11,1312,896000,21000,82000,0,835000,226655082,2995000,9000,0,0,3004000,2948690,
2017-10-11,1313,32000,73000,2000,0,103000,299889266,4031000,179000,31000,0,4179000,1201768,
2017-10-11,1314,27590000,597000,221000,0,27966000,604714826,164949275,352000,519000,0,164782275,22710295,
2017-10-11,1315,0,0,0,0,0,49500000,134000,0,0,0,134000,27976,
2017-10-11,1316,61000,10000,19000,0,52000,17533631,741000,0,0,0,741000,402162,
2017-10-11,1319,474000,1000,74000,0,401000,147869267,5154420,20000,0,0,5174420,1580659,
2017-10-11,1321,43000,0,0,0,43000,56807067,1048000,2000,0,0,1050000,123108,
2017-10-11,1323,2000,0,0,0,2000,22818638,454500,0,0,0,454500,102001,
2017-10-11,1324,0,0,0,0,0,18780470,0,0,0,0,0,8191,
2017-10-11,1325,0,0,0,0,0,21320299,0,0,0,0,0,10095,
2017-10-11,1326,26000,4000,1000,0,29000,1465296572,4194740,45000,350000,0,3889740,948903,
2017-10-11,1337,218000,1000,0,0,219000,66944027,902505,2000,0,0,904505,369602,
2017-10-11,1338,34000,1000,1000,0,34000,20960000,530579,0,2000,0,528579,269904,
2017-10-11,1339,22000,2000,1000,0,23000,18534718,587000,0,0,0,587000,266938,
2017-10-11,1340,21000,5000,0,0,26000,31595631,346000,30000,0,0,376000,233104,
2017-10-11,1402,3000,0,1000,0,2000,1338218806,10139180,419000,0,0,10558180,1243872,
2017-10-11,1409,18000,38000,0,0,56000,404602322,2974000,0,0,0,2974000,708954,
2017-10-11,1410,0,0,0,0,0,18000000,1000,0,0,0,1000,40694,
2017-10-11,1413,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1414,0,0,0,0,0,55000000,283000,0,0,0,283000,87593,
2017-10-11,1417,2000,0,0,0,2000,0,346000,0,0,0,346000,120713,X
2017-10-11,1418,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1419,0,0,0,0,0,75010320,549000,0,0,0,549000,147942,
2017-10-11,1423,0,0,0,0,0,43250000,1000,0,0,0,1000,61035,
2017-10-11,1432,12000,0,0,0,12000,42859410,701000,0,0,0,701000,22344,
2017-10-11,1434,0,0,0,0,0,421166159,3279000,7000,0,0,3286000,284305,
2017-10-11,1435,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1436,0,0,0,0,0,18975000,0,0,0,0,0,6520,
2017-10-11,1437,0,0,0,0,0,49247484,1242000,0,0,0,1242000,33422,
2017-10-11,1438,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1439,23000,0,5000,0,18000,23000000,49000,0,19000,0,30000,31100,
2017-10-11,1440,3000,25000,2000,0,26000,414203964,6606305,20000,0,0,6626305,430912,
2017-10-11,1441,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1442,195000,0,0,0,195000,67655649,759000,8000,0,0,767000,150418,
2017-10-11,1443,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1444,1006000,160000,14000,0,1152000,239325735,46648393,33000,0,0,46681393,3563753,
2017-10-11,1445,1000,0,0,0,1000,34666758,0,0,0,0,0,62496,
2017-10-11,1446,6000,0,0,0,6000,34427378,160000,0,0,0,160000,20672,
2017-10-11,1447,363000,166000,0,0,529000,228621810,10437045,0,0,0,10437045,565705,
2017-10-11,1449,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1451,0,0,0,0,0,49500000,0,0,0,0,0,122505,
2017-10-11,1452,96000,0,1000,0,95000,33160350,711000,0,51000,0,660000,354481,
2017-10-11,1453,0,0,0,0,0,22418667,0,0,0,0,0,74132,
2017-10-11,1454,1000,0,0,0,1000,35077462,0,0,0,0,0,51288,
2017-10-11,1455,2159000,440000,163000,0,2436000,152940845,13966064,267000,0,0,14233064,4002653,
2017-10-11,1456,0,0,0,0,0,23430000,0,0,0,0,0,9634,
2017-10-11,1457,154000,11000,12000,0,153000,75411910,581000,1000,0,0,582000,539691,
2017-10-11,1459,2000,0,0,0,2000,89657226,404000,0,0,0,404000,98072,
2017-10-11,1460,52000,1000,2000,0,51000,122509174,2610260,57000,0,0,2667260,198976,
2017-10-11,1463,220000,6000,0,0,226000,43317095,578000,0,0,0,578000,449719,
2017-10-11,1464,24000,0,0,0,24000,80170393,3493465,11000,0,0,3504465,318786,
2017-10-11,1465,155000,3000,23000,0,135000,25901816,26000,0,0,0,26000,285472,
2017-10-11,1466,7000,0,0,0,7000,27789330,154000,0,0,0,154000,22482,
2017-10-11,1467,58000,3000,22000,0,39000,42052440,784000,0,0,0,784000,283650,
2017-10-11,1468,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1470,0,0,0,0,0,21441750,0,0,0,0,0,1348,X
2017-10-11,1471,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1472,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1473,6000,0,4000,0,2000,36787008,617000,0,0,0,617000,28268,
2017-10-11,1474,72000,0,18000,0,54000,32474242,50000,0,0,0,50000,100932,
2017-10-11,1475,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1476,396000,7000,124000,0,279000,68591777,5905625,219000,0,0,6124625,508965,
2017-10-11,1477,36000,0,0,0,36000,52346805,5740461,135000,0,0,5875461,247825,
2017-10-11,1503,0,0,0,0,0,130243055,544590,0,0,0,544590,33207,
2017-10-11,1504,23000,0,3000,0,20000,500673221,6158000,214000,150000,0,6222000,761133,
2017-10-11,1506,232000,0,0,0,232000,23063937,497000,0,0,0,497000,134409,
2017-10-11,1507,15000,0,0,0,15000,102705000,2447000,15000,144000,0,2318000,247353,
2017-10-11,1512,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1513,152000,0,60000,0,92000,105000000,6565000,44000,0,0,6609000,1649567,
2017-10-11,1514,34000,67000,0,0,101000,50266753,705000,0,0,0,705000,332105,
2017-10-11,1515,3675000,112000,201000,27000,3559000,45368375,1174000,0,0,0,1174000,1699341,
2017-10-11,1516,3000,0,0,0,3000,6620039,0,0,0,0,0,17745,
2017-10-11,1517,28000,0,2000,0,26000,56956251,705000,0,0,0,705000,193411,
2017-10-11,1519,370000,17000,7000,0,380000,65264637,957000,48000,0,0,1005000,568862,
2017-10-11,1521,0,0,0,0,0,19057500,47000,0,0,0,47000,19824,
2017-10-11,1522,304000,73000,60000,0,317000,78224470,3495258,119000,159000,0,3455258,855543,
2017-10-11,1524,1000,0,1000,0,0,44921301,48000,0,0,0,48000,480881,
2017-10-11,1525,4000,0,0,0,4000,18350033,88000,0,0,0,88000,24919,
2017-10-11,1526,1081000,61000,8000,2000,1132000,12500000,12000,0,0,0,12000,1067098,
2017-10-11,1527,182000,11000,4000,0,189000,34490160,2806000,2000,0,0,2808000,183728,
2017-10-11,1528,0,3000,0,0,3000,45000000,64000,0,0,0,64000,342714,
2017-10-11,1529,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1530,1000,0,0,0,1000,24148542,33250,0,0,0,33250,85498,
2017-10-11,1531,3000,0,0,0,3000,48287770,459000,0,0,0,459000,133656,
2017-10-11,1532,10000,0,0,0,10000,96313028,1059060,8000,0,0,1067060,134531,
2017-10-11,1533,36000,6000,3000,0,39000,24636871,644000,0,0,0,644000,211482,
2017-10-11,1535,0,0,0,0,0,30935638,102000,0,0,0,102000,9566,
2017-10-11,1536,668000,26000,5000,0,689000,63739128,11683477,13000,229000,0,11467477,803019,
2017-10-11,1537,3000,0,0,0,3000,20446348,219600,0,9000,0,210600,47304,
2017-10-11,1538,0,0,0,0,0,0,0,0,0,0,0,0,XV
2017-10-11,1539,6000,0,1000,0,5000,16342500,75000,0,0,0,75000,41135,
2017-10-11,1540,0,0,0,0,0,21368403,20000,0,0,0,20000,19994,
2017-10-11,1541,15000,0,0,0,15000,19700000,248000,0,24000,0,224000,17352,
2017-10-11,1558,1000,0,0,0,1000,15138157,140000,0,0,0,140000,23130,
2017-10-11,1560,190000,24000,31000,0,183000,35250000,789000,0,0,0,789000,337830,
2017-10-11,1568,386000,9000,14000,0,381000,25771639,1937000,2000,0,0,1939000,808468,
2017-10-11,1582,107000,18000,0,10000,115000,40750453,700000,0,0,0,700000,246819,
2017-10-11,1583,0,0,0,0,0,27600093,11000,0,0,0,11000,6438,
2017-10-11,1589,86000,13000,2000,0,97000,29704379,2831948,3000,0,0,2834948,153386,
2017-10-11,1590,37000,1000,0,0,38000,47256249,602224,15000,0,0,617224,240501,
2017-10-11,1592,56000,0,2000,0,54000,25108312,160000,0,0,0,160000,84693,
2017-10-11,1598,203000,10000,3000,0,210000,23237555,85000,0,0,0,85000,133526,
2017-10-11,1603,6000,0,0,0,6000,47922000,148000,0,4000,0,144000,73676,
