date,investor,buy,sell,net
2014-06-27,合計,28202430587,25925534012,2276896575
2014-06-27,外資及陸資,21954687364,19001618789,2953068575
2014-06-27,投信,1026340920,1247798842,-221457922
2014-06-27,自營商,5221402303,5676116381,-454714078
