date,investor,buy,sell,net
2008-05-30,合計,66777377705,61551119199,5226258506
2008-05-30,外資,60012144415,51695812677,8316331738
2008-05-30,投信,3509896290,4346964272,-837067982
2008-05-30,自營商,3255337000,5508342250,-2253005250
