date,investor,buy,sell,net
2012-12-14,合計,29055096753,31449315069,-2394218316
2012-12-14,外資及陸資,24828543963,25165549965,-337006002
2012-12-14,投信,1174728460,2799234192,-1624505732
2012-12-14,自營商,3051824330,3484530912,-432706582
