date,investor,buy,sell,net
2005-07-22,合計,22393216880,25802594393,-3409377513
2005-07-22,外資,16031973830,16178246843,-146273013
2005-07-22,投信,2701082040,4138465898,-1437383858
2005-07-22,自營商,3660161010,5485881652,-1825720642
