date,investor,buy,sell,net
2007-12-12,合計,32696722091,44130499260,-11433777169
2007-12-12,外資,27366760246,36152886720,-8786126474
2007-12-12,投信,1970139090,4252979892,-2282840802
2007-12-12,自營商,3359822755,3724632648,-364809893
