date,investor,buy,sell,net
2005-11-22,合計,17572675310,16710204450,862470860
2005-11-22,外資,14270379031,10942200530,3328178501
2005-11-22,投信,1279554359,3160994079,-1881439720
2005-11-22,自營商,2022741920,2607009841,-584267921
