date,investor,buy,sell,net
2005-01-13,合計,13612731550,17897029861,-4284298311
2005-01-13,外資,9659084060,12801811283,-3142727223
2005-01-13,投信,1868451210,1779279832,89171378
2005-01-13,自營商,2085196280,3315938746,-1230742466
