date,investor,buy,sell,net
2011-06-02,合計,33890913015,35086400389,-1195487374
2011-06-02,外資及陸資,27514289335,27621707506,-107418171
2011-06-02,投信,2474870220,2686013297,-211143077
2011-06-02,自營商,3901753460,4778679586,-876926126
