date,investor,buy,sell,net
2013-01-07,合計,21190743984,28637963659,-7447219675
2013-01-07,外資及陸資,15955380584,21709846426,-5754465842
2013-01-07,投信,1798186960,3478255984,-1680069024
2013-01-07,自營商,3437176440,3449861249,-12684809
