date,investor,buy,sell,net
2008-10-09,合計,29594865873,31159021198,-1564155325
2008-10-09,外資,24232203248,26527546857,-2295343609
2008-10-09,投信,3171589420,3027169260,144420160
2008-10-09,自營商,2191073205,1604305081,586768124
