date,investor,buy,sell,net
2012-05-11,合計,16228223100,26460284088,-10232060988
2012-05-11,外資及陸資,12420737840,21694179118,-9273441278
2012-05-11,投信,1860689180,1907512998,-46823818
2012-05-11,自營商,1946796080,2858591972,-911795892
