date,investor,buy,sell,net
2014-09-18,合計,22410482162,23014701228,-604219066
2014-09-18,外資及陸資,15784833981,16827150141,-1042316160
2014-09-18,投信,1223320690,1059685618,163635072
2014-09-18,自營商,5402327491,5127865469,274462022
