date,investor,buy,sell,net
2014-05-13,合計,29270083130,27286917249,1983165881
2014-05-13,外資及陸資,23469525170,19923296970,3546228200
2014-05-13,投信,1249565380,1822524008,-572958628
2014-05-13,自營商,4550992580,5541096271,-990103691
