date,investor,buy,sell,net
2005-10-11,合計,14972755891,16217887010,-1245131119
2005-10-11,外資,11639729956,11489461339,150268617
2005-10-11,投信,1560523035,2106210602,-545687567
2005-10-11,自營商,1772502900,2622215069,-849712169
