date,investor,buy,sell,net
2013-07-01,合計,26939366735,29400328461,-2460961726
2013-07-01,外資及陸資,20506046388,24708401875,-4202355487
2013-07-01,投信,1734903120,1718765985,16137135
2013-07-01,自營商,4698417227,2973160601,1725256626
