date,investor,buy,sell,net
2008-02-25,合計,55066387207,32036497683,23029889524
2008-02-25,外資,40972885977,23692220988,17280664989
2008-02-25,投信,7088380960,3967490121,3120890839
2008-02-25,自營商,7005120270,4376786574,2628333696
