date,investor,buy,sell,net
2013-07-04,合計,20652690302,24196275099,-3543584797
2013-07-04,外資及陸資,15546780963,19766581317,-4219800354
2013-07-04,投信,1464134168,1944118066,-479983898
2013-07-04,自營商,3641775171,2485575716,1156199455
