date,investor,buy,sell,net
2009-06-30,合計,24453723526,16085028493,8368695033
2009-06-30,外資及陸資,19904074470,12068906102,7835168368
2009-06-30,投信,2140569900,1809751571,330818329
2009-06-30,自營商,2409079156,2206370820,202708336
