date,investor,buy,sell,net
2008-05-08,合計,32803472084,46728655469,-13925183385
2008-05-08,外資,23079115394,37646192729,-14567077335
2008-05-08,投信,5333457250,5055314780,278142470
2008-05-08,自營商,4390899440,4027147960,363751480
