date,investor,buy,sell,net
2008-01-07,合計,37805586694,56628019354,-18822432660
2008-01-07,外資,28933723024,42678304297,-13744581273
2008-01-07,投信,5388604400,8027894702,-2639290302
2008-01-07,自營商,3483259270,5921820355,-2438561085
