date,investor,buy,sell,net
2014-09-04,合計,25105751863,24374995701,730756162
2014-09-04,外資及陸資,17398036503,17050518870,347517633
2014-09-04,投信,2225145200,1641861804,583283396
2014-09-04,自營商,5482570160,5682615027,-200044867
