date,investor,buy,sell,net
2007-03-19,合計,18749666060,16013378898,2736287162
2007-03-19,外資,14002626755,11785402419,2217224336
2007-03-19,投信,2277755290,2249163961,28591329
2007-03-19,自營商,2469284015,1978812518,490471497
