date,stock_id,pre_close,ref_price,value,kind,open_base,source
2015-08-26,3236,8.5,7.91,0.59,除權息,,exDailyQ
2015-08-26,3466,27.85,26.35,1.50,除息,,exDailyQ
2015-08-26,3492,16.1,15.21,0.89,除息,,exDailyQ
2015-08-26,3570,68.2,64.2,4.00,除息,,exDailyQ
2015-08-26,4903,8.68,8.36,0.32,除息,,exDailyQ
2015-08-26,5014,6.88,6.43,0.45,除息,,exDailyQ
2015-08-26,5255,18.1,17.2,0.90,除息,,exDailyQ
2015-08-26,5603,16.7,14.48,2.22,除權息,,exDailyQ
2015-08-26,5703,20.7,20.35,0.35,除息,,exDailyQ
2015-08-26,6294,125.5,114.09,11.41,除權,,exDailyQ
2015-08-26,8937,10.5,10.26,0.24,除息,,exDailyQ
2015-08-26,9950,18.2,16.52,1.68,除權息,,exDailyQ
