date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-07-21,00719B,29.12,28.81,0.310000,除息,,exDailyQ
2025-07-21,00720B,31.07,30.62,0.450000,除息,,exDailyQ
2025-07-21,00788B,27.77,27.37,0.400000,除息,,exDailyQ
2025-07-21,00834B,31.64,31.27,0.372000,除息,,exDailyQ
2025-07-21,00870B,26.38,26.02,0.360000,除息,,exDailyQ
2025-07-21,00967B,8.48,8.45,0.033000,除息,,exDailyQ
2025-07-21,00968B,8.64,8.6,0.043000,除息,,exDailyQ
2025-07-21,1777,85.4,80.1,5.300000,除息,,exDailyQ
2025-07-21,1785,54.4,52.4,2.000164,除息,,exDailyQ
2025-07-21,2640,136,129,7.000000,除息,,exDailyQ
2025-07-21,3284,26.5,26.17,0.333692,除權,,exDailyQ
2025-07-21,3491,360,353.51,6.488543,除息,,exDailyQ
2025-07-21,3552,60.6,59.8,0.800000,除息,,exDailyQ
2025-07-21,3675,153,147.85,5.150000,除息,,exDailyQ
2025-07-21,4909,72.4,66.4,6.000000,除息,,exDailyQ
2025-07-21,5276,15,14.4,0.600000,除息,,exDailyQ
2025-07-21,5386,77.2,67.33,9.868343,除權息,,exDailyQ
2025-07-21,6419,60.8,58.1,2.700000,除息,,exDailyQ
2025-07-21,6968,68.7,66.37,2.327451,除權息,,exDailyQ
2025-07-21,8358,83.6,82.1,1.501010,除息,,exDailyQ
