date,stock_id,pre_close,ref_price,value,kind,open_base,source
2024-10-17,00694B,41.91,41.64,0.268000,除息,,exDailyQ
2024-10-17,00695B,36.34,36.1,0.238000,除息,,exDailyQ
2024-10-17,00696B,32.59,32.32,0.274000,除息,,exDailyQ
2024-10-17,00719B,31.96,31.61,0.350000,除息,,exDailyQ
2024-10-17,00720B,36.82,36.31,0.510000,除息,,exDailyQ
2024-10-17,00725B,39.02,38.34,0.685000,除息,,exDailyQ
2024-10-17,00726B,35.46,34.84,0.620000,除息,,exDailyQ
2024-10-17,00727B,40.94,40.37,0.570000,除息,,exDailyQ
2024-10-17,00740B,41.76,41.53,0.229000,除息,,exDailyQ
2024-10-17,00741B,39.33,39.05,0.277000,除息,,exDailyQ
2024-10-17,00746B,38.44,38.02,0.422000,除息,,exDailyQ
2024-10-17,00772B,36.99,36.85,0.143000,除息,,exDailyQ
2024-10-17,00773B,38.7,38.57,0.135000,除息,,exDailyQ
2024-10-17,00782B,34.42,33.92,0.500000,除息,,exDailyQ
2024-10-17,00784B,39,38.74,0.260000,除息,,exDailyQ
2024-10-17,00785B,37.77,37.33,0.440000,除息,,exDailyQ
2024-10-17,00788B,33.3,32.85,0.450000,除息,,exDailyQ
2024-10-17,00848B,36.57,36.12,0.450000,除息,,exDailyQ
2024-10-17,00849B,37.85,37.52,0.330000,除息,,exDailyQ
2024-10-17,00870B,30.73,30.35,0.380000,除息,,exDailyQ
2024-10-17,00883B,33.65,33.51,0.145000,除息,,exDailyQ
2024-10-17,00884B,32.01,31.71,0.300000,除息,,exDailyQ
2024-10-17,00933B,17.46,17.38,0.080000,除息,,exDailyQ
2024-10-17,00948B,10.33,10.28,0.053000,除息,,exDailyQ
