date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-07-10,1336,23.95,23.54,0.410000,除息,,exDailyQ
2023-07-10,3390,17.95,17.27,0.680000,除息,,exDailyQ
2023-07-10,3489,11.35,11.05,0.300000,除息,,exDailyQ
2023-07-10,4163,138,134,4.000000,除息,,exDailyQ
2023-07-10,4987,64.2,59.7,4.500000,除息,,exDailyQ
2023-07-10,5263,132,130.55,1.453129,除息,,exDailyQ
2023-07-10,5284,136,133.2,2.8,息,,finmind
2023-07-10,5432,33.6,32.6,1.000000,除息,,exDailyQ
2023-07-10,6190,36.3,34.3,1.999964,除息,,exDailyQ
2023-07-10,6220,28.75,25.75,3.000000,除息,,exDailyQ
2023-07-10,6596,56.7,56.2,0.500000,除息,,exDailyQ
2023-07-10,6763,518,507.9,10.100000,除息,,exDailyQ
2023-07-10,6791,110.5,107.32,3.180863,除息,,exDailyQ
2023-07-10,7556,118.5,110,8.499999,除權息,,exDailyQ
2023-07-10,8034,19.2,18.6,0.600000,除息,,exDailyQ
2023-07-10,8064,20.1,18.6,1.500000,除息,,exDailyQ
2023-07-10,8923,21.15,20.15,1.000000,除息,,exDailyQ
