date,stock_id,pre_close,ref_price,value,kind,open_base,source
2017-08-24,1565,674,647,27.00,除息,,exDailyQ
2017-08-24,3285,20.4,19.4,1.00,除息,,exDailyQ
2017-08-24,3552,181,173.53,7.47,除息,,exDailyQ
2017-08-24,4183,20,19.2,0.80,除息,,exDailyQ
2017-08-24,4714,14.65,14.2,0.45,除權息,,exDailyQ
2017-08-24,5905,8.01,7.71,0.30,除息,,exDailyQ
2017-08-24,6227,20.15,19.15,1.00,除息,,exDailyQ
2017-08-24,6234,19.6,19.1,0.50,除息,,exDailyQ
2017-08-24,8043,20.55,19.55,1.00,除息,,exDailyQ
2017-08-24,8049,20.8,19.5,1.30,除息,,exDailyQ
2017-08-24,8423,20.2,19.37,0.83,除權息,,exDailyQ
2017-08-24,8446,121,105.45,15.55,除權息,,exDailyQ
