date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-08-28,1784,42.15,41.87,0.28,除息,,finmind
2019-08-28,2640,75.9,72.29,3.61,除權,,finmind
2019-08-28,3236,22.7,20.6,2.1,除權息,,finmind
2019-08-28,3360,21.15,20.75,0.4,除息,,finmind
2019-08-28,3483,48.1,45.28,2.82,除權息,,finmind
2019-08-28,3663,18.8,18.4,0.4,除息,,finmind
2019-08-28,4162,73.3,72.3,1.0,除息,,finmind
2019-08-28,4549,92.4,84.19,8.21,除權息,,finmind
2019-08-28,5281,30.8,29.8,1.0,除息,,finmind
2019-08-28,5478,74,71.8,2.2,除息,,finmind
2019-08-28,5508,34.15,31.29,2.86,除息,,finmind
2019-08-28,6203,35,32.5,2.5,除息,,finmind
2019-08-28,6441,38.05,36.05,2.0,除息,,finmind
2019-08-28,6485,39,33.92,5.08,除權,,finmind
2019-08-28,8071,14.3,13.88,0.42,除息,,finmind
2019-08-28,8941,51,48,3.0,除息,,finmind
