date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-06-20,00831B,37.6,37.41,0.195000,除息,,exDailyQ
2023-06-20,00853B,29.11,28.8,0.310000,除息,,exDailyQ
2023-06-20,1752,64.1,61.8,2.3,息,,finmind
2023-06-20,3264,65.5,62,3.500000,除息,,exDailyQ
2023-06-20,3357,103.5,97.5,6.000000,除息,,exDailyQ
2023-06-20,3360,14.85,14.05,0.800000,除息,,exDailyQ
2023-06-20,3374,129,126,3.000000,除息,,exDailyQ
2023-06-20,4116,60.6,58.5,2.100000,除息,,exDailyQ
2023-06-20,4535,40.25,38.25,2.000000,除息,,exDailyQ
2023-06-20,4729,17.8,17.3,0.500000,除息,,exDailyQ
2023-06-20,5443,34.05,32.25,1.800000,除息,,exDailyQ
2023-06-20,6024,44.9,41.88,3.02,息,,finmind
2023-06-20,6266,44.75,38.88,5.866071,除權息,,exDailyQ
2023-06-20,6584,70.3,69.23,1.069241,除息,,exDailyQ
2023-06-20,6642,53.8,50.2,3.600000,除息,,exDailyQ
