date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-02-26,00679B,27.84,27.56,0.280000,除息,,exDailyQ
2026-02-26,00754B,34.66,34.26,0.403000,除息,,exDailyQ
2026-02-26,00755B,33.8,33.38,0.421000,除息,,exDailyQ
2026-02-26,00756B,32.68,32.2,0.485000,除息,,exDailyQ
2026-02-26,00761B,35.51,35.1,0.410000,除息,,exDailyQ
2026-02-26,00772B,34.54,34.4,0.137000,除息,,exDailyQ
2026-02-26,00773B,36.9,36.76,0.142000,除息,,exDailyQ
2026-02-26,00777B,33.48,33.35,0.135000,除息,,exDailyQ
2026-02-26,00778B,35.52,35.38,0.140000,除息,,exDailyQ
2026-02-26,00780B,38.26,37.79,0.470000,除息,,exDailyQ
2026-02-26,00786B,33.79,33.41,0.380000,除息,,exDailyQ
2026-02-26,00795B,28.06,27.8,0.260000,除息,,exDailyQ
2026-02-26,00799B,30.88,30.33,0.550000,除息,,exDailyQ
2026-02-26,00840B,30.86,30.74,0.120000,除息,,exDailyQ
2026-02-26,00841B,30.21,29.87,0.340000,除息,,exDailyQ
2026-02-26,00847B,26.69,26.34,0.350000,除息,,exDailyQ
2026-02-26,00860B,38.35,37.93,0.420000,除息,,exDailyQ
2026-02-26,00864B,46.3,45.74,0.560000,除息,,exDailyQ
2026-02-26,00883B,31.45,31.33,0.120000,除息,,exDailyQ
2026-02-26,00890B,33.04,32.9,0.145000,除息,,exDailyQ
2026-02-26,00933B,16.5,16.43,0.072000,除息,,exDailyQ
2026-02-26,00937B,15.23,15.16,0.072000,除息,,exDailyQ
2026-02-26,00948B,9.67,9.63,0.040000,除息,,exDailyQ
2026-02-26,00957B,13.86,13.79,0.072000,除息,,exDailyQ
2026-02-26,00967B,9.42,9.39,0.033000,除息,,exDailyQ
2026-02-26,00968B,9.46,9.42,0.043000,除息,,exDailyQ
2026-02-26,00980D,20.89,20.78,0.114000,除息,,exDailyQ
2026-02-26,00981D,10.48,10.4,0.080000,除息,,exDailyQ
2026-02-26,00982B,10.08,10.03,0.048000,除息,,exDailyQ
