date,stock_id,pre_close,ref_price,value,kind,open_base,source
2021-09-22,00831B,36.21,36.12,0.090000,除息,,exDailyQ
2021-09-22,00836B,40.73,40.39,0.339000,除息,,exDailyQ
2021-09-22,00856B,36.1,35.98,0.117000,除息,,exDailyQ
2021-09-22,00857B,36.73,36.5,0.228000,除息,,exDailyQ
2021-09-22,3516,15.5,15.3,0.200000,除息,,exDailyQ
2021-09-22,3540,55.6,47.38,8.218997,除權息,,exDailyQ
2021-09-22,4205,154,138.18,15.818182,除權息,,exDailyQ
2021-09-22,4728,82.9,80.9,2.000000,除息,,exDailyQ
2021-09-22,5281,21.75,20.95,0.800000,除息,,exDailyQ
2021-09-22,5487,37.7,36.61,1.088898,除息,,exDailyQ
2021-09-22,8076,30.2,29.7,0.500000,除息,,exDailyQ
2021-09-22,8096,13.25,12.79,0.455882,除權息,,exDailyQ
