date,stock_id,pre_close,ref_price,value,kind,open_base,source
2010-07-29,1788,94.5,91.3,3.20,除息,,exDailyQ
2010-07-29,3073,30.55,30.37,0.18,除息,,exDailyQ
2010-07-29,3317,40.75,39.75,1.00,除息,,exDailyQ
2010-07-29,3491,62.5,57.16,5.34,除權息,,exDailyQ
2010-07-29,3520,14.4,13.9,0.50,除息,,exDailyQ
2010-07-29,5016,23.35,23.05,0.30,除息,,exDailyQ
2010-07-29,5312,80.4,78.4,2.00,除息,,exDailyQ
2010-07-29,5439,36.35,35.05,1.30,除息,,exDailyQ
2010-07-29,5514,18.8,17.41,1.39,除權,,exDailyQ
2010-07-29,5609,33.6,30.98,2.62,除權息,,exDailyQ
2010-07-29,6022,16.2,13.27,2.93,除權,,exDailyQ
2010-07-29,6284,26.25,25.74,0.51,除息,,exDailyQ
2010-07-29,8044,112,106.05,5.95,除權息,,exDailyQ
2010-07-29,8096,40.85,39.15,1.70,除息,,exDailyQ
