date,stock_id,pre_close,ref_price,value,kind,open_base,source
2012-08-09,3071,7.1,6.9,0.20,除息,,exDailyQ
2012-08-09,3152,83.3,78.89,4.41,除息,,exDailyQ
2012-08-09,3441,45.4,43.49,1.91,除權息,,exDailyQ
2012-08-09,5480,19.9,19.61,0.29,除權,,exDailyQ
2012-08-09,5483,32.65,31.8,0.85,除息,,exDailyQ
2012-08-09,6143,33.3,31.3,2.00,除息,,exDailyQ
2012-08-09,6163,19.2,18.71,0.49,除息,,exDailyQ
2012-08-09,6217,37.7,35.81,1.89,除權息,,exDailyQ
2012-08-09,6227,10.85,10.35,0.50,除息,,exDailyQ
2012-08-09,6292,22.9,21.4,1.50,除息,,exDailyQ
2012-08-09,8121,36.1,32.29,3.81,除權息,,exDailyQ
