date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-02-20,00761B,36.62,36.12,0.500000,除息,,exDailyQ
2025-02-20,00780B,38.41,38.01,0.400000,除息,,exDailyQ
2025-02-20,00799B,32.56,32.01,0.550000,除息,,exDailyQ
2025-02-20,00844B,33.15,32.7,0.450000,除息,,exDailyQ
2025-02-20,00867B,33.26,32.83,0.430000,除息,,exDailyQ
2025-02-20,00933B,16.81,16.73,0.082000,除息,,exDailyQ
2025-02-20,5604,45.35,43.05,2.300000,除息,,exDailyQ
2025-02-20,6823,69.3,65.07,4.227643,除權,,exDailyQ
2025-02-20,8349,62.8,61.82,0.981899,除權,,exDailyQ
2025-02-20,8349A,51.2,50.41,0.785689,除權,,exDailyQ
