date,stock_id,pre_close,ref_price,value,kind,open_base,source
2020-07-14,1256,213.5,207.3,6.2,息,,finmind
2020-07-14,2726,69,65.7,3.295938,除權,,exDailyQ
2020-07-14,3169,38.35,36.25,2.100000,除息,,exDailyQ
2020-07-14,4116,37.75,36.4,1.350000,除息,,exDailyQ
2020-07-14,5102,15.5,14.9,0.600000,除息,,exDailyQ
2020-07-14,5227,17.45,16.35,1.096740,除權,,exDailyQ
2020-07-14,5511,31.2,29,2.200000,除息,,exDailyQ
2020-07-14,6161,19.2,18.3,0.900000,除息,,exDailyQ
2020-07-14,6173,55.1,53.3,1.800000,除息,,exDailyQ
2020-07-14,6222,12.95,12.51,0.436080,除權,,exDailyQ
2020-07-14,6530,22.95,21.95,1.000000,除息,,exDailyQ
2020-07-14,6596,49.65,49.31,0.336350,除權,,exDailyQ
2020-07-14,8477,45.8,44.43,1.370000,除息,,exDailyQ
