date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-07-17,3071,18.5,17.69,0.81,除息,,finmind
2025-07-17,3293,817,788,29.0,除息,,finmind
2025-07-17,3323,33.5,33,0.499984,除息,,finmind
2025-07-17,3426,43.5,41,2.5,除息,,finmind
2025-07-17,3438,47.75,46.25,1.5,除息,,finmind
2025-07-17,3489,21,20.5,0.5,除息,,finmind
2025-07-17,3687,78.8,77.24,1.562995,除息,,finmind
2025-07-17,4543,27.7,26.7,1.0,除息,,finmind
2025-07-17,4749,614,608.01,5.988968,除息,,finmind
2025-07-17,4931,98.4,96.4,2.001936,除息,,finmind
2025-07-17,5514,18.5,17.79,0.711539,除權,,finmind
2025-07-17,6180,73.2,67.2,6.0,除息,,finmind
2025-07-17,6194,36.35,34.25,2.1,除息,,finmind
2025-07-17,6212,47.65,44.15,3.5,除息,,finmind
2025-07-17,6229,24.6,23.6,1.0,除息,,finmind
2025-07-17,6284,70.2,67.5,2.7,除息,,finmind
2025-07-17,6727,72,69,3.0,除息,,finmind
