date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-06-27,3310,47.85,42.85,5.00,除息,,exDailyQ
2019-06-27,5016,34.8,32.3,2.50,除息,,exDailyQ
2019-06-27,5536,184.5,169.5,15.00,除息,,exDailyQ
2019-06-27,6185,13.65,13.27,0.38,除權,,exDailyQ
2019-06-27,6266,29.95,26.32,3.63,除權息,,exDailyQ
2019-06-27,6561,205.5,198,7.50,除息,,exDailyQ
2019-06-27,6569,170.5,164,6.50,除息,,exDailyQ
2019-06-27,6643,294.5,287.5,7.00,除息,,exDailyQ
2019-06-27,8299,291,278,13.00,除息,,exDailyQ
2019-06-27,8916,49.1,45.73,3.37,除息,,exDailyQ
2019-06-27,8916A,52.8,52.72,0.08,除息,,exDailyQ
