date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-08-18,00740B,37.54,37.36,0.181000,除息,,exDailyQ
2025-08-18,00741B,36.36,36.16,0.203000,除息,,exDailyQ
2025-08-18,00754B,33.43,33.01,0.422000,除息,,exDailyQ
2025-08-18,00755B,32.04,31.61,0.435000,除息,,exDailyQ
2025-08-18,00756B,30.62,30.16,0.463000,除息,,exDailyQ
2025-08-18,00761B,33.74,33.31,0.430000,除息,,exDailyQ
2025-08-18,00772B,32.7,32.58,0.125000,除息,,exDailyQ
2025-08-18,00773B,34.7,34.57,0.130000,除息,,exDailyQ
2025-08-18,00777B,32,31.86,0.140000,除息,,exDailyQ
2025-08-18,00778B,33.72,33.58,0.140000,除息,,exDailyQ
2025-08-18,00780B,36.31,35.91,0.400000,除息,,exDailyQ
2025-08-18,00795B,26.3,25.94,0.360000,除息,,exDailyQ
2025-08-18,00799B,29.55,29,0.550000,除息,,exDailyQ
2025-08-18,00840B,29.3,29.19,0.110000,除息,,exDailyQ
2025-08-18,00841B,28.88,28.53,0.350000,除息,,exDailyQ
2025-08-18,00845B,32.26,31.9,0.361000,除息,,exDailyQ
2025-08-18,00846B,34.85,34.42,0.435000,除息,,exDailyQ
2025-08-18,00847B,25.04,24.69,0.350000,除息,,exDailyQ
2025-08-18,00860B,36.69,36.21,0.480000,除息,,exDailyQ
2025-08-18,00864B,44.59,44.03,0.560000,除息,,exDailyQ
2025-08-18,00883B,29.86,29.74,0.120000,除息,,exDailyQ
2025-08-18,00890B,31.62,31.49,0.135000,除息,,exDailyQ
2025-08-18,00933B,15.61,15.54,0.072000,除息,,exDailyQ
2025-08-18,00937B,14.51,14.44,0.072000,除息,,exDailyQ
2025-08-18,00948B,9.2,9.16,0.036000,除息,,exDailyQ
2025-08-18,00957B,13.28,13.21,0.068000,除息,,exDailyQ
2025-08-18,00982B,9.6,9.55,0.048000,除息,,exDailyQ
2025-08-18,6188,101.5,100,1.500000,除息,,exDailyQ
2025-08-18,6509,34.4,33.08,1.319492,除息,,exDailyQ
2025-08-18,7556,181,179.86,1.142035,除權,,exDailyQ
