date,stock_id,pre_close,ref_price,value,kind,open_base,source
2020-08-26,2640,90,85.71,4.285714,除權,,finmind
2020-08-26,2752,171,166.02,4.980583,除權,,finmind
2020-08-26,3426,38.8,36.8,2.0,除息,,finmind
2020-08-26,3490,24.55,24.05,0.5,除息,,finmind
2020-08-26,3663,19.35,18.35,1.0,除息,,finmind
2020-08-26,4107,143,139,4.0,除息,,finmind
2020-08-26,4430,26.3,24.8,1.5,除息,,finmind
2020-08-26,4721,62.5,60.06,2.44,除息,,finmind
2020-08-26,5905,9.62,9.42,0.2,除息,,finmind
2020-08-26,6203,69.7,67.2,2.5,除息,,finmind
2020-08-26,6227,29.7,28.7,1.0,除息,,finmind
2020-08-26,6261,61.2,58.2,3.0,除息,,finmind
2020-08-26,6276,28,27.36,0.63512,除息,,finmind
