date,stock_id,pre_close,ref_price,value,kind,open_base,source
2026-04-20,00694B,41.81,41.55,0.256000,除息,,exDailyQ
2026-04-20,00695B,35.54,35.28,0.262000,除息,,exDailyQ
2026-04-20,00696B,29.3,29.03,0.275000,除息,,exDailyQ
2026-04-20,00722B,36.48,35.96,0.525000,除息,,exDailyQ
2026-04-20,00723B,31.17,30.73,0.440000,除息,,exDailyQ
2026-04-20,00724B,34.08,33.59,0.490000,除息,,exDailyQ
2026-04-20,00725B,35.47,34.98,0.490000,除息,,exDailyQ
2026-04-20,00727B,40.2,39.35,0.850000,除息,,exDailyQ
2026-04-20,00740B,38.83,38.64,0.195000,除息,,exDailyQ
2026-04-20,00741B,37.67,37.47,0.199000,除息,,exDailyQ
2026-04-20,00746B,35.98,35.55,0.426000,除息,,exDailyQ
2026-04-20,00749B,32.1,31.68,0.420000,除息,,exDailyQ
2026-04-20,00750B,33.46,33.06,0.400000,除息,,exDailyQ
2026-04-20,00772B,33.97,33.83,0.140000,除息,,exDailyQ
2026-04-20,00773B,35.95,35.81,0.145000,除息,,exDailyQ
2026-04-20,00777B,32.9,32.76,0.140000,除息,,exDailyQ
2026-04-20,00778B,34.45,34.31,0.138000,除息,,exDailyQ
2026-04-20,00782B,30.93,30.43,0.500000,除息,,exDailyQ
2026-04-20,00785B,35.2,34.77,0.434000,除息,,exDailyQ
2026-04-20,00840B,30.23,30.11,0.120000,除息,,exDailyQ
2026-04-20,00848B,34.75,34.38,0.370000,除息,,exDailyQ
2026-04-20,00849B,37.45,37.12,0.330000,除息,,exDailyQ
2026-04-20,00884B,30.15,29.79,0.360000,除息,,exDailyQ
2026-04-20,00890B,32.47,32.32,0.150000,除息,,exDailyQ
2026-04-20,00931B,13.62,13.48,0.141000,除息,,exDailyQ
2026-04-20,00933B,16.08,16.01,0.072000,除息,,exDailyQ
2026-04-20,00937B,14.92,14.85,0.072000,除息,,exDailyQ
2026-04-20,00948B,9.5,9.46,0.042000,除息,,exDailyQ
2026-04-20,00957B,13.55,13.49,0.063000,除息,,exDailyQ
2026-04-20,00980D,20.56,20.45,0.114000,除息,,exDailyQ
2026-04-20,00981D,10.43,10.36,0.070000,除息,,exDailyQ
2026-04-20,00982B,9.91,9.87,0.042000,除息,,exDailyQ
