date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-08-29,1599,45,36.67,8.33,除權息,,exDailyQ
2019-08-29,2066,82.3,79.3,3.00,除息,,exDailyQ
2019-08-29,3426,44.45,41.95,2.50,除息,,exDailyQ
2019-08-29,4107,137,133,4.00,除息,,exDailyQ
2019-08-29,4728,88.2,87,1.20,除息,,exDailyQ
2019-08-29,4907,24.7,23.2,1.50,除息,,exDailyQ
2019-08-29,4987,65,60,5.00,除息,,exDailyQ
2019-08-29,4991,64,62.81,1.19,除息,,exDailyQ
2019-08-29,5543,20.9,20.4,0.50,除息,,exDailyQ
2019-08-29,6261,45.25,42.25,3.00,除息,,exDailyQ
2019-08-29,8908,45.05,41.33,3.72,除權,,exDailyQ
