date,stock_id,pre_close,ref_price,value,kind,open_base,source
2017-07-13,1570,14.65,14.15,0.5,除息,,finmind
2017-07-13,2726,105,102.05,2.95,除息,,finmind
2017-07-13,3213,50.5,47.1,3.4,除息,,finmind
2017-07-13,3373,17.8,17.3,0.5,除息,,finmind
2017-07-13,3526,75.5,70.7,4.8,除息,,finmind
2017-07-13,3581,20.9,19.9,1.0,除息,,finmind
2017-07-13,3587,125,121.5,3.5,除息,,finmind
2017-07-13,3623,49.9,45.9,4.0,除息,,finmind
2017-07-13,5102,14.4,13.7,0.7,除息,,finmind
2017-07-13,5245,119,114,5.0,除息,,finmind
2017-07-13,5284,63.9,61.34,2.557462,息,,finmind
2017-07-13,5349,29.25,28.01,1.24,除息,,finmind
2017-07-13,5520,27.7,25.95,1.75,除息,,finmind
2017-07-13,6121,102.5,96.5,6.0,除息,,finmind
2017-07-13,6266,12.25,11.57,0.68,除息,,finmind
2017-07-13,6270,11.5,11,0.5,除息,,finmind
2017-07-13,8042,57.2,53.73,3.47,除息,,finmind
2017-07-13,8047,12.35,12,0.35,除息,,finmind
2017-07-13,8064,19.15,18.3,0.85,除息,,finmind
2017-07-13,8931,22.5,21.7,0.8,除息,,finmind
