date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-07-29,2729,210,201.92,8.084089,除息,,exDailyQ
2025-07-29,3131,1510,1488,22.000000,除息,,exDailyQ
2025-07-29,3527,66.9,64.9,2.000000,除息,,exDailyQ
2025-07-29,3537,45.6,43.3,2.300000,除息,,exDailyQ
2025-07-29,4549,135,130.9,4.100000,除息,,exDailyQ
2025-07-29,4580,82,77,5.001717,除息,,exDailyQ
2025-07-29,4911,52.6,48,4.597138,除權息,,exDailyQ
2025-07-29,5426,25.05,24.55,0.500000,除息,,exDailyQ
2025-07-29,6411,69.6,66.42,3.184370,除息,,exDailyQ
2025-07-29,7734,1360,1065.08,294.919243,除權息,,exDailyQ
2025-07-29,8916,51.8,48.21,3.592254,除息,,exDailyQ
