date,stock_id,pre_close,ref_price,value,kind,open_base,source
2020-04-22,00687B,54.2,54.02,0.180000,除息,,exDailyQ
2020-04-22,00694B,40.95,40.68,0.268000,除息,,exDailyQ
2020-04-22,00695B,42.7,42.47,0.226000,除息,,exDailyQ
2020-04-22,00696B,54.65,54.08,0.568000,除息,,exDailyQ
2020-04-22,00725B,43.9,43.42,0.480000,除息,,exDailyQ
2020-04-22,00726B,41.3,40.86,0.440000,除息,,exDailyQ
2020-04-22,00727B,39.2,38.68,0.520000,除息,,exDailyQ
2020-04-22,00734B,19.85,19.64,0.210000,除息,,exDailyQ
2020-04-22,00740B,48.19,47.68,0.511000,除息,,exDailyQ
2020-04-22,00741B,38.21,37.69,0.520000,除息,,exDailyQ
2020-04-22,00746B,48.38,47.97,0.415000,除息,,exDailyQ
2020-04-22,00761B,50.6,50.23,0.370000,除息,,exDailyQ
2020-04-22,00782B,46.92,46.56,0.360000,除息,,exDailyQ
2020-04-22,00784B,40.9,40.55,0.352000,除息,,exDailyQ
2020-04-22,00785B,45.25,44.83,0.418000,除息,,exDailyQ
2020-04-22,00833B,51.45,51.24,0.210000,除息,,exDailyQ
2020-04-22,00834B,45,44.65,0.350000,除息,,exDailyQ
2020-04-22,00835B,45.7,45.39,0.310000,除息,,exDailyQ
2020-04-22,00842B,42.54,42.13,0.410000,除息,,exDailyQ
2020-04-22,6589,35.4,34.3,1.097168,除權,,exDailyQ
