date,stock_id,pre_close,ref_price,value,kind,open_base,source
2020-06-16,00697B,44.48,44.4,0.080000,除息,,exDailyQ
2020-06-16,00751B,48.7,48.34,0.365000,除息,,exDailyQ
2020-06-16,00764B,52.7,52.44,0.256000,除息,,exDailyQ
2020-06-16,00765B,39.04,38.75,0.295000,除息,,exDailyQ
2020-06-16,00772B,48.12,48.01,0.112000,除息,,exDailyQ
2020-06-16,00773B,48.18,48.06,0.125000,除息,,exDailyQ
2020-06-16,00787B,46.49,46.14,0.351000,除息,,exDailyQ
2020-06-16,00792B,46.57,46.18,0.389000,除息,,exDailyQ
2020-06-16,00793B,46.75,46.39,0.360000,除息,,exDailyQ
2020-06-16,00859B,38.83,38.63,0.199000,除息,,exDailyQ
2020-06-16,00862B,41.48,41.1,0.381000,除息,,exDailyQ
2020-06-16,00863B,42.78,42.57,0.208000,除息,,exDailyQ
2020-06-16,1264,228,217,11.003919,除息,,exDailyQ
2020-06-16,3118,36.3,35,1.300000,除息,,exDailyQ
2020-06-16,3512,29.6,28.73,0.866667,除權,,exDailyQ
2020-06-16,4972,31.05,28.81,2.241360,除息,,exDailyQ
