date,stock_id,pre_close,ref_price,value,kind,open_base,source
2015-07-28,3068,30.5,29.6,0.90,除息,,exDailyQ
2015-07-28,3680,36,35.5,0.50,除息,,exDailyQ
2015-07-28,4103,73.5,69.5,4.00,除息,,exDailyQ
2015-07-28,4161,76.6,75.57,1.03,除息,,exDailyQ
2015-07-28,4401,116,112.5,3.50,除息,,exDailyQ
2015-07-28,4534,11.15,10.55,0.60,除息,,exDailyQ
2015-07-28,4944,13.7,13.58,0.12,除息,,exDailyQ
2015-07-28,5209,45,42.47,2.53,除息,,exDailyQ
2015-07-28,5410,12.25,11.17,1.08,除息,,exDailyQ
2015-07-28,5425,25.5,23.5,2.00,除息,,exDailyQ
2015-07-28,6125,10.6,10.1,0.50,除息,,exDailyQ
2015-07-28,8289,11.45,10.8,0.65,除息,,exDailyQ
