date,stock_id,pre_close,ref_price,value,kind,open_base,source
2022-07-12,2061,18.85,17.85,1.000000,除息,,exDailyQ
2022-07-12,2221,34.5,31.5,3.000000,除息,,exDailyQ
2022-07-12,3122,34.9,32.75,2.152510,除息,,exDailyQ
2022-07-12,3171,17.95,16.38,1.570000,除息,,exDailyQ
2022-07-12,3265,45.7,43.4,2.300000,除息,,exDailyQ
2022-07-12,3310,38.2,36.03,2.165919,除息,,exDailyQ
2022-07-12,3354,16.15,15.85,0.300000,除息,,exDailyQ
2022-07-12,3360,14.45,12.88,1.568803,除權息,,exDailyQ
2022-07-12,4183,17.9,17.2,0.700000,除息,,exDailyQ
2022-07-12,4433,26.25,25.48,0.765391,除息,,exDailyQ
2022-07-12,5487,29.8,28.45,1.352539,除息,,exDailyQ
2022-07-12,6016,11.25,9.7,1.550000,除息,,exDailyQ
2022-07-12,6125,28.1,26.49,1.613061,除息,,exDailyQ
2022-07-12,6134,22.6,22.5,0.100000,除息,,exDailyQ
2022-07-12,6173,38.65,36.64,2.009346,除息,,exDailyQ
2022-07-12,6194,21.65,21.4,0.250000,除息,,exDailyQ
2022-07-12,6231,72.4,67.2,5.200000,除息,,exDailyQ
2022-07-12,6292,46.5,42.9,3.600000,除息,,exDailyQ
2022-07-12,6488,435.5,427.5,8.000000,除息,,exDailyQ
2022-07-12,6788,109,104,5.000000,除息,,exDailyQ
2022-07-12,8433,55.7,53.2,2.500000,除息,,exDailyQ
2022-07-12,8905,22.7,20.8,1.900000,除息,,exDailyQ
