date,stock_id,pre_close,ref_price,value,kind,open_base,source
2019-07-25,1777,79.8,76.5,3.3,除息,,finmind
2019-07-25,3444,26,25,1.0,除息,,finmind
2019-07-25,3546,69.9,65.6,4.3,除息,,finmind
2019-07-25,3548,73.7,69.2,4.5,除息,,finmind
2019-07-25,3551,45.9,44.3,1.6,除息,,finmind
2019-07-25,3567,25.9,23.9,2.0,除息,,finmind
2019-07-25,4735,45.75,43.45,2.3,除息,,finmind
2019-07-25,4767,20.35,19.15,1.2,除息,,finmind
2019-07-25,5209,44.45,41.67,2.78,除息,,finmind
2019-07-25,5227,16.45,15.88,0.57,除權,,finmind
2019-07-25,5425,53,50,3.0,除息,,finmind
2019-07-25,5530,64.2,61.2,3.0,除息,,finmind
2019-07-25,6147,67.3,63.8,3.5,除息,,finmind
2019-07-25,6207,29,26.5,2.5,除息,,finmind
2019-07-25,6217,35.2,34.5,0.7,除息,,finmind
2019-07-25,6238,163.5,149.36,14.14,除權息,,finmind
2019-07-25,6593,28.55,26.75,1.8,除息,,finmind
2019-07-25,6803,212.5,201.68,10.82,除息,,finmind
2019-07-25,8099,19.1,17.7,1.4,除權息,,finmind
2019-07-25,8937,15.75,15.64,0.11,除息,,finmind
2019-07-25,9960,31.5,31.05,0.45,除息,,finmind
