date,stock_id,pre_close,ref_price,value,kind,open_base,source
2016-07-07,2729,226.5,215.9,10.6,除息,,finmind
2016-07-07,3093,33,30.6,2.4,除息,,finmind
2016-07-07,3388,59,55,4.0,除息,,finmind
2016-07-07,3491,64.1,59.8,4.3,除息,,finmind
2016-07-07,4543,24.65,23.45,1.2,除息,,finmind
2016-07-07,4965,91.5,89.36,2.14,除息,,finmind
2016-07-07,5263,226,223.5,2.5,除息,,finmind
2016-07-07,5371,28.55,27.05,1.5,除息,,finmind
2016-07-07,5474,62.8,58.6,4.2,除息,,finmind
2016-07-07,5480,10.25,9.75,0.5,除息,,finmind
2016-07-07,5490,62.5,58,4.5,除息,,finmind
2016-07-07,5904,367,354.65,12.35,除權息,,finmind
2016-07-07,6195,48.55,45.05,3.5,除息,,finmind
2016-07-07,6514,45.5,39.64,5.86,除權息,,finmind
2016-07-07,8923,17.95,17.1,0.85,除息,,finmind
