date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-04-21,00687B,33.42,33.07,0.350000,除息,,exDailyQ
2023-04-21,00694B,38.79,38.62,0.174000,除息,,exDailyQ
2023-04-21,00695B,34.93,34.8,0.129000,除息,,exDailyQ
2023-04-21,00696B,33.76,33.52,0.239000,除息,,exDailyQ
2023-04-21,00719B,30.82,30.5,0.320000,除息,,exDailyQ
2023-04-21,00720B,34.84,34.34,0.500000,除息,,exDailyQ
2023-04-21,00722B,37.92,37.42,0.504000,除息,,exDailyQ
2023-04-21,00723B,33.81,33.43,0.385000,除息,,exDailyQ
2023-04-21,00724B,33.44,33.01,0.426000,除息,,exDailyQ
2023-04-21,00725B,36.7,36.26,0.440000,除息,,exDailyQ
2023-04-21,00726B,33.8,33.3,0.500000,除息,,exDailyQ
2023-04-21,00727B,37.53,36.97,0.560000,除息,,exDailyQ
2023-04-21,00740B,39.24,38.74,0.503000,除息,,exDailyQ
2023-04-21,00741B,36.25,35.71,0.543000,除息,,exDailyQ
2023-04-21,00746B,36.75,36.37,0.380000,除息,,exDailyQ
2023-04-21,00749B,31.93,31.51,0.425000,除息,,exDailyQ
2023-04-21,00750B,34.9,34.53,0.370000,除息,,exDailyQ
2023-04-21,00761B,37.26,36.87,0.390000,除息,,exDailyQ
2023-04-21,00772B,35.72,35.58,0.140000,除息,,exDailyQ
2023-04-21,00773B,35.8,35.65,0.155000,除息,,exDailyQ
2023-04-21,00782B,33.54,33.08,0.460000,除息,,exDailyQ
2023-04-21,00784B,36.29,35.97,0.324000,除息,,exDailyQ
2023-04-21,00785B,34.68,34.26,0.423000,除息,,exDailyQ
2023-04-21,00788B,32.54,32.08,0.460000,除息,,exDailyQ
2023-04-21,00848B,34.01,33.62,0.390000,除息,,exDailyQ
2023-04-21,00849B,35.86,35.53,0.333000,除息,,exDailyQ
2023-04-21,00870B,29.89,29.53,0.360000,除息,,exDailyQ
2023-04-21,00884B,30.53,30.19,0.344000,除息,,exDailyQ
2023-04-21,00888,13.58,13.37,0.208000,除息,,exDailyQ
