date,stock_id,pre_close,ref_price,value,kind,open_base,source
2008-07-24,3088,37.2,32.94,4.26,除權息,,exDailyQ
2008-07-24,3293,246,212.95,33.05,除權息,,exDailyQ
2008-07-24,3299,14,12.7,1.30,除息,,exDailyQ
2008-07-24,3306,36.85,34.42,2.43,除權息,,exDailyQ
2008-07-24,3402,34.5,28.03,6.47,除權息,,exDailyQ
2008-07-24,3416,113.5,88.32,25.18,除權息,,exDailyQ
2008-07-24,3489,31.5,26.15,5.35,除權息,,exDailyQ
2008-07-24,3512,19,17.8,1.20,除息,,exDailyQ
2008-07-24,3526,50.3,37.98,12.32,除權息,,exDailyQ
2008-07-24,4126,30.2,25.84,4.36,除權息,,exDailyQ
2008-07-24,5460,10.5,9.71,0.79,除權息,,exDailyQ
2008-07-24,6023,60.5,49.79,10.71,除權息,,exDailyQ
2008-07-24,6125,42.4,37.23,5.17,除權息,,exDailyQ
2008-07-24,6158,42,38.75,3.25,除權息,,exDailyQ
2008-07-24,6170,34,30.06,3.94,除權息,,exDailyQ
2008-07-24,6244,232,186.37,45.63,除權息,,exDailyQ
2008-07-24,6247,15.5,15.24,0.26,除息,,exDailyQ
2008-07-24,8182,28.1,26.2,1.90,除息,,exDailyQ
