date,stock_id,pre_close,ref_price,value,kind,open_base,source
2023-08-16,00679B,30.97,30.69,0.280000,除息,,exDailyQ
2023-08-16,00718B,20.18,19.87,0.307000,除息,,exDailyQ
2023-08-16,00721B,45.81,45.25,0.560000,除息,,exDailyQ
2023-08-16,00754B,36.46,36.05,0.414000,除息,,exDailyQ
2023-08-16,00755B,33.82,33.38,0.436000,除息,,exDailyQ
2023-08-16,00756B,33.29,32.81,0.481000,除息,,exDailyQ
2023-08-16,00772B,35.04,34.91,0.130000,除息,,exDailyQ
2023-08-16,00773B,35.74,35.6,0.140000,除息,,exDailyQ
2023-08-16,00780B,36.12,35.82,0.300000,除息,,exDailyQ
2023-08-16,00786B,33.51,33.03,0.480000,除息,,exDailyQ
2023-08-16,00794B,39.92,39.32,0.601000,除息,,exDailyQ
2023-08-16,00795B,30.92,30.65,0.273000,除息,,exDailyQ
2023-08-16,00799B,33.04,32.61,0.430000,除息,,exDailyQ
2023-08-16,00840B,31.55,31.23,0.320000,除息,,exDailyQ
2023-08-16,00841B,31.37,31.09,0.280000,除息,,exDailyQ
2023-08-16,00845B,32.39,32.02,0.373000,除息,,exDailyQ
2023-08-16,00846B,34.07,33.71,0.362000,除息,,exDailyQ
2023-08-16,00847B,27.69,27.41,0.283000,除息,,exDailyQ
2023-08-16,00860B,38.24,37.71,0.531000,除息,,exDailyQ
2023-08-16,00890B,32.81,32.44,0.370000,除息,,exDailyQ
2023-08-16,3323,31.75,31.27,0.484679,除權,,exDailyQ
2023-08-16,5227,58,55.65,2.349398,除權,,exDailyQ
2023-08-16,6662,32.6,31.1,1.500000,除息,,exDailyQ
2023-08-16,8043,26.8,25.72,1.080000,除息,,exDailyQ
2023-08-16,8049,40.55,37.55,3.000000,除息,,exDailyQ
