date,stock_id,pre_close,ref_price,value,kind,open_base,source
2025-09-16,00687B,28.12,27.82,0.300000,除息,,exDailyQ
2025-09-16,00740B,38.83,38.67,0.164000,除息,,exDailyQ
2025-09-16,00741B,36.73,36.53,0.199000,除息,,exDailyQ
2025-09-16,00764B,28.15,27.83,0.324000,除息,,exDailyQ
2025-09-16,00772B,33.88,33.75,0.129000,除息,,exDailyQ
2025-09-16,00773B,35.82,35.69,0.134000,除息,,exDailyQ
2025-09-16,00777B,33.13,33,0.135000,除息,,exDailyQ
2025-09-16,00778B,34.79,34.65,0.140000,除息,,exDailyQ
2025-09-16,00779B,28.45,28.17,0.283000,除息,,exDailyQ
2025-09-16,00781B,29.97,29.52,0.450000,除息,,exDailyQ
2025-09-16,00792B,32.17,31.75,0.425000,除息,,exDailyQ
2025-09-16,00793B,31.06,30.68,0.378000,除息,,exDailyQ
2025-09-16,00840B,30.34,30.23,0.110000,除息,,exDailyQ
2025-09-16,00859B,40.3,39.69,0.608000,除息,,exDailyQ
2025-09-16,00862B,32.25,31.83,0.420000,除息,,exDailyQ
2025-09-16,00863B,32.62,32.17,0.450000,除息,,exDailyQ
2025-09-16,00883B,30.97,30.85,0.120000,除息,,exDailyQ
2025-09-16,00890B,32.72,32.58,0.140000,除息,,exDailyQ
2025-09-16,00933B,16.1,16.03,0.072000,除息,,exDailyQ
2025-09-16,00937B,15.04,14.97,0.072000,除息,,exDailyQ
2025-09-16,00948B,9.54,9.5,0.042000,除息,,exDailyQ
2025-09-16,00957B,13.77,13.7,0.070000,除息,,exDailyQ
2025-09-16,00982B,9.98,9.93,0.048000,除息,,exDailyQ
2025-09-16,5306,88.8,87.78,1.01489,息,,finmind
