date,stock_id,pre_close,ref_price,value,kind,open_base,source
2012-08-23,1785,42.5,37.73,4.77,除權息,,exDailyQ
2012-08-23,3227,95.1,91.29,3.81,除權息,,exDailyQ
2012-08-23,3260,37.25,36.95,0.30,除息,,exDailyQ
2012-08-23,3294,12,11,1.00,除息,,exDailyQ
2012-08-23,4103,52.9,49.9,3.00,除息,,exDailyQ
2012-08-23,4207,13.9,13.56,0.34,除權,,exDailyQ
2012-08-23,4527,19,17.55,1.45,除權息,,exDailyQ
2012-08-23,4535,52,47.14,4.86,除權息,,exDailyQ
2012-08-23,4966,332,328.53,3.47,除息,,exDailyQ
2012-08-23,5324,46.7,35.15,11.55,除權息,,exDailyQ
2012-08-23,6609,21.6,19.81,1.79,除權息,,exDailyQ
2012-08-23,8043,16.1,15.1,1.00,除息,,exDailyQ
