date,stock_id,pre_close,ref_price,value,kind,open_base,source
2018-07-24,3092,47.8,42.94,4.86,除權息,,exDailyQ
2018-07-24,3324,70.6,68.57,2.03,除息,,exDailyQ
2018-07-24,3441,38.8,37.3,1.50,除息,,exDailyQ
2018-07-24,3666,21.7,20.4,1.30,除息,,exDailyQ
2018-07-24,4543,22.15,21.85,0.30,除息,,exDailyQ
2018-07-24,5223,32.6,30.6,2.00,除息,,exDailyQ
2018-07-24,6284,40.2,39.74,0.46,除息,,exDailyQ
2018-07-24,6435,138,134.5,3.50,除息,,exDailyQ
2018-07-24,6556,34,32,2.00,除息,,exDailyQ
2018-07-24,6594,25.95,24.45,1.50,除權息,,exDailyQ
