date,stock_id,pre_close,ref_price,value,kind,open_base,source
2012-07-30,3086,19.15,17.62,1.53,除權息,,exDailyQ
2012-07-30,3537,24.6,23.1,1.50,除息,,exDailyQ
2012-07-30,3540,16.85,15.65,1.20,除息,,exDailyQ
2012-07-30,3615,52.8,45.91,6.89,除權息,,exDailyQ
2012-07-30,3631,39.4,36.24,3.16,除息,,exDailyQ
2012-07-30,4528,21.45,19.48,1.97,除權息,,exDailyQ
2012-07-30,4714,14.65,14.15,0.50,除息,,exDailyQ
2012-07-30,4912,50.6,48.6,2.00,除息,,exDailyQ
2012-07-30,4965,92,88,4.00,除息,,exDailyQ
2012-07-30,5439,23.4,20.58,2.82,除權息,,exDailyQ
2012-07-30,8050,42.15,39.16,2.99,除息,,exDailyQ
2012-07-30,911613,12.7,11.74,0.96,除息,,exDailyQ
