date,stock_id,pre_close,ref_price,value,kind,open_base,source
2024-08-27,1565,181.5,174.5,7.0,除息,,finmind
2024-08-27,3236,20.2,19.98,0.22,除息,,finmind
2024-08-27,3646,30.7,29.2,1.5,除息,,finmind
2024-08-27,4127,35,34.5,0.5,除息,,finmind
2024-08-27,6584,186,185,1.000152,除息,,finmind
2024-08-27,6752,124,114.81,9.189597,除權,,finmind
2024-08-27,6870,223,212.38,10.619048,除權,,finmind
2024-08-27,8086,103.5,102.5,1.0,除息,,finmind
2024-08-27,8289,29.3,28.3,1.0,除息,,finmind
2024-08-27,8403,32.15,30.53,1.621154,除權息,,finmind
