date,stock_id,pre_close,ref_price,value,kind,open_base,source
2012-07-19,1336,11.95,11.65,0.30,除息,,exDailyQ
2012-07-19,1752,29.4,29.2,0.20,除息,,exDailyQ
2012-07-19,3291,28.6,26.8,1.80,除息,,exDailyQ
2012-07-19,3658,345,341,4.00,除息,,exDailyQ
2012-07-19,4102,37.15,35.35,1.80,除息,,exDailyQ
2012-07-19,4129,38.95,37.95,1.00,除息,,exDailyQ
2012-07-19,4305,19.6,18.5,1.10,除息,,exDailyQ
2012-07-19,4523,33.6,32.9,0.70,除息,,exDailyQ
2012-07-19,4947,105,101,4.00,除息,,exDailyQ
2012-07-19,5530,88,85,3.00,除息,,exDailyQ
2012-07-19,6188,20,18.7,1.30,除息,,exDailyQ
2012-07-19,6190,7.2,7,0.20,除息,,exDailyQ
2012-07-19,6210,41,38,3.00,除息,,exDailyQ
2012-07-19,6247,12,11.8,0.20,除息,,exDailyQ
2012-07-19,6274,14.4,13.8,0.60,除息,,exDailyQ
