date,stock_id,pre_close,ref_price,value,kind,open_base,source
2022-10-19,00687B,33.25,32.9,0.350000,除息,,exDailyQ
2022-10-19,00694B,39.84,39.72,0.123000,除息,,exDailyQ
2022-10-19,00695B,34.83,34.75,0.079000,除息,,exDailyQ
2022-10-19,00696B,33.27,33.02,0.252000,除息,,exDailyQ
2022-10-19,00719B,32.09,31.76,0.330000,除息,,exDailyQ
2022-10-19,00720B,33.04,32.53,0.510000,除息,,exDailyQ
2022-10-19,00722B,36.05,35.56,0.486000,除息,,exDailyQ
2022-10-19,00723B,31.89,31.49,0.398000,除息,,exDailyQ
2022-10-19,00724B,31.49,31.05,0.444000,除息,,exDailyQ
2022-10-19,00725B,34.45,33.99,0.460000,除息,,exDailyQ
2022-10-19,00726B,32.08,31.53,0.550000,除息,,exDailyQ
2022-10-19,00727B,38.12,37.56,0.560000,除息,,exDailyQ
2022-10-19,00740B,37.09,36.58,0.512000,除息,,exDailyQ
2022-10-19,00741B,37.44,36.62,0.821000,除息,,exDailyQ
2022-10-19,00746B,34.83,34.44,0.389000,除息,,exDailyQ
2022-10-19,00749B,29.36,28.92,0.445000,除息,,exDailyQ
2022-10-19,00750B,33.09,32.65,0.440000,除息,,exDailyQ
2022-10-19,00761B,35.4,34.97,0.430000,除息,,exDailyQ
2022-10-19,00772B,34.14,33.99,0.153000,除息,,exDailyQ
2022-10-19,00773B,33.54,33.38,0.165000,除息,,exDailyQ
2022-10-19,00782B,32.14,31.67,0.470000,除息,,exDailyQ
2022-10-19,00784B,36.95,36.56,0.387000,除息,,exDailyQ
2022-10-19,00785B,32.12,31.7,0.420000,除息,,exDailyQ
2022-10-19,00788B,31.16,30.68,0.480000,除息,,exDailyQ
2022-10-19,00848B,31.99,31.58,0.414000,除息,,exDailyQ
2022-10-19,00849B,36.79,36.42,0.375000,除息,,exDailyQ
2022-10-19,00870B,28.2,27.8,0.400000,除息,,exDailyQ
2022-10-19,00884B,28.54,28.23,0.307000,除息,,exDailyQ
2022-10-19,00888,11.62,11.41,0.208000,除息,,exDailyQ
